case_id,k,_n_nonterm,y,p
1-567358917,2,11,1,0.8791032143874434
1-567358917,3,11,1,0.9555759676286855
1-567358917,4,11,1,0.9765946548440952
1-567358917,5,11,1,0.9655473081918264
1-567358917,6,11,1,0.9829251603100945
1-567358917,7,11,1,0.9446884259997126
1-567358917,8,11,1,0.9617845196173391
1-567358917,9,11,1,0.9978301918972519
1-567358917,10,11,1,0.9988554207882351
1-567358917,11,11,1,0.9798300005928323
1-593737913,1,9,1,0.885562886801139
1-593737913,2,9,1,0.8764718269900946
1-593737913,3,9,1,0.9119017873975127
1-593737913,4,9,1,0.8999373062561248
1-593737913,5,9,1,0.9234876062289022
1-593737913,6,9,1,0.9433536121099035
1-593737913,7,9,1,0.9813348906150217
1-593737913,8,9,1,0.9781566057764546
1-593737913,9,9,1,0.9713641932019
1-605956457,1,25,1,0.9261928823569773
1-605956457,2,25,1,0.9379512685361289
1-605956457,3,25,1,0.9059659124304444
1-605956457,4,25,1,0.9120980321874792
1-605956457,5,25,1,0.908117193111416
1-605956457,6,25,1,0.9812092377632862
1-605956457,7,25,1,0.9809540852281473
1-605956457,8,25,1,0.9831156389356509
1-605956457,9,25,1,0.9697335064890319
1-605956457,10,25,1,0.9652669963289682
1-605956457,11,25,1,0.9659378509923596
1-605956457,12,25,1,0.9492604090348432
1-638841644,1,7,1,0.9234271237664428
1-638841644,2,7,1,0.9312594209746199
1-638841644,3,7,1,0.9331886945404585
1-638841644,4,7,1,0.9356476418448174
1-638841644,5,7,1,0.9416994768586371
1-638841644,6,7,1,0.902814944284814
1-638841644,7,7,1,0.9628872163481039
1-649830550,1,16,1,0.8348987593148074
1-649830550,2,16,1,0.7816570346953938
1-649830550,3,16,1,0.7957280404147399
1-649830550,4,16,1,0.853228442186849
1-649830550,5,16,1,0.8812704002675595
1-649830550,6,16,1,0.8322173396056702
1-649830550,7,16,1,0.7980291045156204
1-649830550,8,16,1,0.8872406075166434
1-649830550,9,16,1,0.8790020996996445
1-649830550,10,16,1,0.9627040182581432
1-649830550,11,16,1,0.950421098953709
1-649830550,12,16,1,0.9637959768177471
1-657323705,1,5,1,0.8996815608364265
1-657323705,2,5,1,0.8917127941450175
1-657323705,3,5,1,0.8880127756879167
1-657323705,4,5,1,0.9672452907799215
1-657323705,5,5,1,0.9741861858228769
1-686398767,1,9,1,0.9042288463692061
1-686398767,2,9,1,0.9009308561969162
1-686398767,3,9,1,0.8780570112907822
1-686398767,4,9,1,0.8970321402203663
1-686398767,5,9,1,0.8918511578041127
1-686398767,6,9,1,0.8761259043399356
1-686398767,7,9,1,0.8859242479485363
1-686398767,8,9,1,0.9025204138306843
1-686398767,9,9,1,0.9082851582597898
1-686497432,1,53,1,0.9533719404034758
1-686497432,2,53,1,0.9207156914857959
1-686497432,3,53,1,0.9453432677812927
1-686497432,4,53,1,0.9203992109947796
1-686497432,5,53,1,0.9600976768122439
1-686497432,6,53,1,0.9579609086385354
1-686497432,7,53,1,0.9602929233472649
1-686497432,8,53,1,0.9731902316419191
1-686497432,9,53,1,0.9676215862461136
1-686497432,10,53,1,0.9948772503839016
1-686497432,11,53,1,0.9917238784738018
1-686497432,12,53,1,0.9904507864548583
1-687710013,1,5,1,0.722831194719867
1-687710013,2,5,1,0.7359877899063194
1-687710013,3,5,1,0.828811292490481
1-687710013,4,5,1,0.7840149770805708
1-687710013,5,5,1,0.84752596220978
1-691950241,1,13,1,0.9302568799874468
1-691950241,2,13,1,0.9428110767150484
1-691950241,3,13,1,0.9619929116133087
1-691950241,4,13,1,0.9842152884706864
1-691950241,5,13,1,0.985086504720536
1-691950241,6,13,1,0.9871920185415047
1-691950241,7,13,1,0.9938765431291174
1-691950241,8,13,1,0.9885476639183988
1-691950241,9,13,1,0.9934083413212418
1-691950241,10,13,1,0.9886407217758917
1-691950241,11,13,1,0.9960002960808003
1-691950241,12,13,1,0.9959126068484923
1-692918254,1,9,1,0.8956243742825728
1-692918254,2,9,1,0.9091405458867979
1-692918254,3,9,1,0.9396409810409783
1-692918254,4,9,1,0.9861065915285936
1-692918254,5,9,1,0.9860460879242429
1-692918254,6,9,1,0.9809210534482187
1-692918254,7,9,1,0.9473065936122947
1-692918254,8,9,1,0.9396650008338266
1-692918254,9,9,1,0.9654600877283215
1-695870591,1,16,1,0.8959983421476418
1-695870591,2,16,1,0.933711641171646
1-695870591,3,16,1,0.9555363696381046
1-695870591,4,16,1,0.9597418416044504
1-695870591,5,16,1,0.9400858029199226
1-695870591,6,16,1,0.9407270519137921
1-695870591,7,16,1,0.9532020646363035
1-695870591,8,16,1,0.9672683925038232
1-695870591,9,16,1,0.9597423179269502
1-695870591,10,16,1,0.9557906263523666
1-695870591,11,16,1,0.9622711626998551
1-695870591,12,16,1,0.9583174374817858
1-696894381,1,3,1,0.9154415755806902
1-696894381,2,3,1,0.9100127568582317
1-696894381,3,3,1,0.925936643687508
1-699297808,1,4,1,0.8499938084192782
1-699297808,2,4,1,0.8298013197017023
1-699297808,3,4,1,0.810179860046522
1-699297808,4,4,1,0.8387670035062004
1-699719677,1,10,1,0.9329409788949771
1-699719677,2,10,1,0.9348420896820221
1-699719677,3,10,1,0.934883908623885
1-699719677,4,10,1,0.9504306469684495
1-699719677,5,10,1,0.9646052785924496
1-699719677,6,10,1,0.973871122205505
1-699719677,7,10,1,0.9944380277027801
1-699719677,8,10,1,0.9949226821928199
1-699719677,9,10,1,0.9954339180006716
1-699719677,10,10,1,0.9955152902820802
1-700370143,1,12,1,0.9005869722060752
1-700370143,2,12,1,0.8966170107254314
1-700370143,3,12,1,0.8988263418571898
1-700370143,4,12,1,0.9121010714223524
1-700370143,5,12,1,0.9040959038408488
1-700370143,6,12,1,0.9196328273208553
1-700370143,7,12,1,0.9341786126282456
1-700370143,8,12,1,0.9857221443899321
1-700370143,9,12,1,0.9806288397852106
1-700370143,10,12,1,0.983151913226416
1-700370143,11,12,1,0.9839618835312399
1-700370143,12,12,1,0.965432247367491
1-700955144,1,60,1,0.9173184607626672
1-700955144,2,60,1,0.9381696063213504
1-700955144,3,60,1,0.9209205954093646
1-700955144,4,60,1,0.9275507038441781
1-700955144,5,60,1,0.9555390154632478
1-700955144,6,60,1,0.9471540417609497
1-700955144,7,60,1,0.8682935949940391
1-700955144,8,60,1,0.929384985344591
1-700955144,9,60,1,0.9272450283572817
1-700955144,10,60,1,0.9640071234847628
1-700955144,11,60,1,0.9570480186656459
1-700955144,12,60,1,0.9545724210867431
1-701820421,1,28,1,0.8867858014829888
1-701820421,2,28,1,0.8891822643111084
1-701820421,3,28,1,0.8880548835694979
1-701820421,4,28,1,0.8944506084692083
1-701820421,5,28,1,0.8590392636666349
1-701820421,6,28,1,0.8811012187003748
1-701820421,7,28,1,0.9028288519719473
1-701820421,8,28,1,0.9594714092101901
1-701820421,9,28,1,0.9509107567869006
1-701820421,10,28,1,0.9613892775785141
1-701820421,11,28,1,0.9505121723041532
1-701820421,12,28,1,0.9592080348195564
1-702586831,1,8,1,0.9164185499005024
1-702586831,2,8,1,0.9289976841543817
1-702586831,3,8,1,0.9408772766871749
1-702586831,4,8,1,0.9442478550106821
1-702586831,5,8,1,0.9478527162794528
1-702586831,6,8,1,0.9853127390535523
1-702586831,7,8,1,0.9898690685498565
1-702586831,8,8,1,0.9943292307580669
1-702667331,1,22,1,0.8842590726906489
1-702667331,2,22,1,0.8913348748985551
1-702667331,3,22,1,0.9227339296355748
1-702667331,4,22,1,0.9102432945241757
1-702667331,5,22,1,0.9226165906830253
1-702667331,6,22,1,0.9641844886309644
1-702667331,7,22,1,0.979491655504615
1-702667331,8,22,1,0.9843236267663499
1-702667331,9,22,1,0.9746461097991187
1-702667331,10,22,1,0.9717200507201267
1-702667331,11,22,1,0.961368323684422
1-702667331,12,22,1,0.9538682411546555
1-703263656,1,7,1,0.9227836935984438
1-703263656,2,7,1,0.9304842441791533
1-703263656,3,7,1,0.9100437572935791
1-703263656,4,7,1,0.9554121663988397
1-703263656,5,7,1,0.9589193244765167
1-703263656,6,7,1,0.9241099903688865
1-703263656,7,7,1,0.928246873010588
1-703547921,1,4,1,0.8340634548595793
1-703547921,2,4,1,0.8164312447042122
1-703547921,3,4,1,0.9506133141787135
1-703547921,4,4,1,0.8911808552722285
1-703999194,1,9,1,0.8511300542606606
1-703999194,2,9,1,0.822275664049721
1-703999194,3,9,1,0.8030463097196068
1-703999194,4,9,1,0.8467002214596381
1-703999194,5,9,1,0.8308146691231061
1-703999194,6,9,1,0.8283918481488513
1-703999194,7,9,1,0.8516777043135919
1-703999194,8,9,1,0.8576305700426788
1-703999194,9,9,1,0.7619087484108129
1-705739949,1,6,1,0.918636435880713
1-705739949,2,6,1,0.9286242814351273
1-705739949,3,6,1,0.9028935606437746
1-705739949,4,6,1,0.960833435166691
1-705739949,5,6,1,0.9452896698027803
1-705739949,6,6,1,0.954447161574771
1-705791051,1,7,1,0.9107205931847188
1-705791051,2,7,1,0.9198120439840064
1-705791051,3,7,1,0.9291965557276558
1-705791051,4,7,1,0.9198701287108744
1-705791051,5,7,1,0.9349353380898483
1-705791051,6,7,1,0.935440077923778
1-705791051,7,7,1,0.9501081685487359
1-705991296,1,25,1,0.9220361173879877
1-705991296,2,25,1,0.9233530420506978
1-705991296,3,25,1,0.8973082975056234
1-705991296,4,25,1,0.9336579164655635
1-705991296,5,25,1,0.9214182527254244
1-705991296,6,25,1,0.9344480269863353
1-705991296,7,25,1,0.8557078162239946
1-705991296,8,25,1,0.8392079333953952
1-705991296,9,25,1,0.900551678793703
1-705991296,10,25,1,0.8829315668186067
1-705991296,11,25,1,0.8869634331493372
1-705991296,12,25,1,0.8813309893472998
1-706221681,1,7,1,0.8923772736574033
1-706221681,2,7,1,0.9119198124194355
1-706221681,3,7,1,0.888567826823985
1-706221681,4,7,1,0.8944893837405689
1-706221681,5,7,1,0.9073040129244526
1-706221681,6,7,1,0.92615570943939
1-706221681,7,7,1,0.9683588392749886
1-707231563,1,20,1,0.8496655073791852
1-707231563,2,20,1,0.8126692275872829
1-707231563,3,20,1,0.8652986320312105
1-707231563,4,20,1,0.8311076679772118
1-707231563,5,20,1,0.8770065417536151
1-707231563,6,20,1,0.8853667908093549
1-707231563,7,20,1,0.8831181541574693
1-707231563,8,20,1,0.9163169131342072
1-707231563,9,20,1,0.9084026917630147
1-707231563,10,20,1,0.9841619751439883
1-707231563,11,20,1,0.9783725833219825
1-707231563,12,20,1,0.9811244443332875
1-708116786,1,4,1,0.9202812444280392
1-708116786,2,4,1,0.9309464775509345
1-708116786,3,4,1,0.9644290292864927
1-708116786,4,4,1,0.9718033610714246
1-708654057,1,21,1,0.9248077928071926
1-708654057,2,21,1,0.9368399643757075
1-708654057,3,21,1,0.9506348820853621
1-708654057,4,21,1,0.9576845127330639
1-708654057,5,21,1,0.9763323108839183
1-708654057,6,21,1,0.9655399488053439
1-708654057,7,21,1,0.9666389876659991
1-708654057,8,21,1,0.9204225474012111
1-708654057,9,21,1,0.9457031190105116
1-708654057,10,21,1,0.9217513784546693
1-708654057,11,21,1,0.938598207615272
1-708654057,12,21,1,0.927793027242327
1-708824660,1,21,1,0.9203602724618695
1-708824660,2,21,1,0.9341822455986815
1-708824660,3,21,1,0.9340196521265498
1-708824660,4,21,1,0.9119101716049329
1-708824660,5,21,1,0.9023339866162736
1-708824660,6,21,1,0.9001094456523808
1-708824660,7,21,1,0.9134100313483738
1-708824660,8,21,1,0.9163170075726578
1-708824660,9,21,1,0.9253961913659655
1-708824660,10,21,1,0.9246546757433284
1-708824660,11,21,1,0.9254625934153429
1-708824660,12,21,1,0.9366620742308392
1-709542591,1,19,1,0.9169604934175736
1-709542591,2,19,1,0.9058577273104647
1-709542591,3,19,1,0.9309432711126442
1-709542591,4,19,1,0.9225597998230861
1-709542591,5,19,1,0.9604412458790993
1-709542591,6,19,1,0.9473186695040112
1-709542591,7,19,1,0.9652306784448128
1-709542591,8,19,1,0.9765050583745085
1-709542591,9,19,1,0.9678410751257284
1-709542591,10,19,1,0.9724373711610631
1-709542591,11,19,1,0.97579849088024
1-709542591,12,19,1,0.9705252894949894
1-709544188,1,12,1,0.9200403869992558
1-709544188,2,12,1,0.9251634682921436
1-709544188,3,12,1,0.9543061052224201
1-709544188,4,12,1,0.9212887946767925
1-709544188,5,12,1,0.9233553634403546
1-709544188,6,12,1,0.9033753401427125
1-709544188,7,12,1,0.9311452566394056
1-709544188,8,12,1,0.9593921688624395
1-709544188,9,12,1,0.9614960100742527
1-709544188,10,12,1,0.9532558111570324
1-709544188,11,12,1,0.9528894072250331
1-709544188,12,12,1,0.9959289244303845
1-709663406,1,44,1,0.9071581467105008
1-709663406,2,44,1,0.8952195706614838
1-709663406,3,44,1,0.8610051526059974
1-709663406,4,44,1,0.8575794694906068
1-709663406,5,44,1,0.9197067833374193
1-709663406,6,44,1,0.9546841083171743
1-709663406,7,44,1,0.9794330832543033
1-709663406,8,44,1,0.9757173513750557
1-709663406,9,44,1,0.9766700448602541
1-709663406,10,44,1,0.9801499608376041
1-709663406,11,44,1,0.9706673295297742
1-709663406,12,44,1,0.9609745829381954
1-709758563,1,11,1,0.9311915272195744
1-709758563,2,11,1,0.9151830916089225
1-709758563,3,11,1,0.9373107843531601
1-709758563,4,11,1,0.8965021094028319
1-709758563,5,11,1,0.9254009923178308
1-709758563,6,11,1,0.9602208678905563
1-709758563,7,11,1,0.9643175581826233
1-709758563,8,11,1,0.9711404484308129
1-709758563,9,11,1,0.9764308845468419
1-709758563,10,11,1,0.9862240375329747
1-709758563,11,11,1,0.9859213547650982
1-709831036,1,12,1,0.8932307519529853
1-709831036,2,12,1,0.8961756412091446
1-709831036,3,12,1,0.9076081679980184
1-709831036,4,12,1,0.9284619921313871
1-709831036,5,12,1,0.955260671413382
1-709831036,6,12,1,0.9363469861387148
1-709831036,7,12,1,0.9493921539922064
1-709831036,8,12,1,0.9377130054168858
1-709831036,9,12,1,0.9420594704520336
1-709831036,10,12,1,0.9468232923022208
1-709831036,11,12,1,0.9529385991855314
1-709831036,12,12,1,0.9648503746023336
1-710177495,1,50,1,0.944139098449309
1-710177495,2,50,1,0.9499886757765609
1-710177495,3,50,1,0.9773722254348428
1-710177495,4,50,1,0.8988470532567586
1-710177495,5,50,1,0.9426516725850875
1-710177495,6,50,1,0.9565826597020877
1-710177495,7,50,1,0.9632919108730662
1-710177495,8,50,1,0.9734593099150561
1-710177495,9,50,1,0.9733349067067509
1-710177495,10,50,1,0.9752738337384604
1-710177495,11,50,1,0.9809114956123828
1-710177495,12,50,1,0.9808317165171584
1-713472354,1,27,1,0.9072143637764378
1-713472354,2,27,1,0.9167934479776162
1-713472354,3,27,1,0.9493141001607835
1-713472354,4,27,1,0.9496644642236648
1-713472354,5,27,1,0.9613708776114943
1-713472354,6,27,1,0.9809559174280997
1-713472354,7,27,1,0.9815102498677222
1-713472354,8,27,1,0.9785687125559642
1-713472354,9,27,1,0.977268815703646
1-713472354,10,27,1,0.956521048030231
1-713472354,11,27,1,0.9560818103351181
1-713472354,12,27,1,0.9579293446436202
1-715689451,1,3,1,0.9138632861518264
1-715689451,2,3,1,0.917113620428164
1-715689451,3,3,1,0.9724420485479951
1-715731471,1,19,1,0.9001742370138627
1-715731471,2,19,1,0.8931785662479415
1-715731471,3,19,1,0.8506186038904539
1-715731471,4,19,1,0.8899417055474548
1-715731471,5,19,1,0.9421784145094839
1-715731471,6,19,1,0.9540139192991495
1-715731471,7,19,1,0.9291168322355619
1-715731471,8,19,1,0.8914932297700703
1-715731471,9,19,1,0.9118823666773511
1-715731471,10,19,1,0.9937809360983934
1-715731471,11,19,1,0.9844060803965071
1-715731471,12,19,1,0.9791364685548845
1-716114500,1,5,1,0.8740970556221117
1-716114500,2,5,1,0.8347797500447969
1-716114500,3,5,1,0.8581668666766638
1-716114500,4,5,1,0.9126518030338268
1-716114500,5,5,1,0.9218668787608221
1-716221928,1,22,1,0.9166723850537528
1-716221928,2,22,1,0.8976038034221054
1-716221928,3,22,1,0.8801745068057096
1-716221928,4,22,1,0.8577898560932037
1-716221928,5,22,1,0.8837346039488898
1-716221928,6,22,1,0.9049041921170732
1-716221928,7,22,1,0.9048048992619789
1-716221928,8,22,1,0.9437223274955905
1-716221928,9,22,1,0.9469097580871529
1-716221928,10,22,1,0.9333144620041781
1-716221928,11,22,1,0.9316365357115658
1-716221928,12,22,1,0.9626611942235648
1-716587209,1,10,1,0.8261870191398404
1-716587209,2,10,1,0.8127106800176704
1-716587209,3,10,1,0.9071650290319451
1-716587209,4,10,1,0.8982464466516619
1-716587209,5,10,1,0.8834294321189551
1-716587209,6,10,1,0.9450519746700724
1-716587209,7,10,1,0.9236260328997943
1-716587209,8,10,1,0.9336252489717112
1-716587209,9,10,1,0.9308103450578733
1-716587209,10,10,1,0.9291754610624922
1-717431477,1,8,1,0.8984289253651289
1-717431477,2,8,1,0.90769183009591
1-717431477,3,8,1,0.8865427214513051
1-717431477,4,8,1,0.9050887874847805
1-717431477,5,8,1,0.905344650755755
1-717431477,6,8,1,0.8798056934103388
1-717431477,7,8,1,0.9276230578490255
1-717431477,8,8,1,0.9626371158020015
1-717714208,1,13,1,0.8806576761025595
1-717714208,2,13,1,0.863859664954732
1-717714208,3,13,1,0.9487603446281552
1-717714208,4,13,1,0.9358707850847495
1-717714208,5,13,1,0.9214094812059473
1-717714208,6,13,1,0.9341345024080151
1-717714208,7,13,1,0.925814017503292
1-717714208,8,13,1,0.9274015305272212
1-717714208,9,13,1,0.9234564582622663
1-717714208,10,13,1,0.9230528179433864
1-717714208,11,13,1,0.946611098412637
1-717714208,12,13,1,0.9209492944982113
1-717726137,1,5,1,0.9522933377984293
1-717726137,2,5,1,0.9518671222480496
1-717726137,3,5,1,0.9342295752421683
1-717726137,4,5,1,0.9381502811543637
1-717726137,5,5,1,0.9512622148585852
1-717764374,1,6,1,0.9227801792371162
1-717764374,2,6,1,0.9300676305761926
1-717764374,3,6,1,0.9639722186004707
1-717764374,4,6,1,0.9513281023367613
1-717764374,5,6,1,0.9586251613031518
1-717764374,6,6,1,0.9670713289811737
1-717799091,1,22,1,0.9256373414796514
1-717799091,2,22,1,0.9237186003261487
1-717799091,3,22,1,0.9485847759781945
1-717799091,4,22,1,0.9277497709840674
1-717799091,5,22,1,0.9475022243518392
1-717799091,6,22,1,0.9564359058509357
1-717799091,7,22,1,0.9652634690677384
1-717799091,8,22,1,0.9631513471377968
1-717799091,9,22,1,0.9684380380111073
1-717799091,10,22,1,0.956390664276126
1-717799091,11,22,1,0.9624090929970645
1-717799091,12,22,1,0.9720812543773161
1-717918204,1,3,1,0.7668776074406535
1-717918204,2,3,1,0.8657513589242016
1-717918204,3,3,1,0.9529776150310382
1-718089090,1,3,1,0.8706265385700372
1-718089090,2,3,1,0.8783649199126576
1-718089090,3,3,1,0.8530271565287547
1-718977997,1,9,1,0.8860131481905172
1-718977997,2,9,1,0.8889465074658921
1-718977997,3,9,1,0.8973011111342761
1-718977997,4,9,1,0.9250071673399316
1-718977997,5,9,1,0.9489900924990751
1-718977997,6,9,1,0.9261646140050055
1-718977997,7,9,1,0.9378430793867106
1-718977997,8,9,1,0.9567345663709219
1-718977997,9,9,1,0.9655040870245476
1-719171831,1,30,1,0.8492742878858983
1-719171831,2,30,1,0.8210811499275007
1-719171831,3,30,1,0.8265118994776788
1-719171831,4,30,1,0.8497843369263494
1-719171831,5,30,1,0.8991480140305953
1-719171831,6,30,1,0.914046460458491
1-719171831,7,30,1,0.9078922466654884
1-719171831,8,30,1,0.9167171718450017
1-719171831,9,30,1,0.9165573803844662
1-719171831,10,30,1,0.921351714894886
1-719171831,11,30,1,0.9149922379417836
1-719171831,12,30,1,0.8674818568592008
1-719199551,1,8,1,0.9127345986954384
1-719199551,2,8,1,0.9100083727541531
1-719199551,3,8,1,0.8988883091431006
1-719199551,4,8,1,0.9329422106799152
1-719199551,5,8,1,0.951074707280891
1-719199551,6,8,1,0.9673225649368657
1-719199551,7,8,1,0.9800951493223918
1-719199551,8,8,1,0.9753711511830212
1-719278453,1,16,1,0.8888483169679464
1-719278453,2,16,1,0.8895649050456967
1-719278453,3,16,1,0.9050645930892128
1-719278453,4,16,1,0.9025913997759024
1-719278453,5,16,1,0.9215748593215066
1-719278453,6,16,1,0.9571043306145448
1-719278453,7,16,1,0.9546307968959953
1-719278453,8,16,1,0.9508800063327277
1-719278453,9,16,1,0.9675773791640889
1-719278453,10,16,1,0.9735601886942682
1-719278453,11,16,1,0.9727518993075591
1-719278453,12,16,1,0.9662284149959794
1-719401266,1,22,1,0.826939342896902
1-719401266,2,22,1,0.8102773783764253
1-719401266,3,22,1,0.8662458191751595
1-719401266,4,22,1,0.8528780473220297
1-719401266,5,22,1,0.8918269932873695
1-719401266,6,22,1,0.9059860620276017
1-719401266,7,22,1,0.9133256844512935
1-719401266,8,22,1,0.8860507873383059
1-719401266,9,22,1,0.8938886256306986
1-719401266,10,22,1,0.8840215677733575
1-719401266,11,22,1,0.9112566900680914
1-719401266,12,22,1,0.8997760254983943
1-719527701,1,11,1,0.9316123039765642
1-719527701,2,11,1,0.9373170595055897
1-719527701,3,11,1,0.9425269421195175
1-719527701,4,11,1,0.9107722767522235
1-719527701,5,11,1,0.9350297271310626
1-719527701,6,11,1,0.9347638223482562
1-719527701,7,11,1,0.9412605385006704
1-719527701,8,11,1,0.9486786867701699
1-719527701,9,11,1,0.9512247169239928
1-719527701,10,11,1,0.9643558508665784
1-719527701,11,11,1,0.9775951382697464
1-719562894,1,18,1,0.9002488589144779
1-719562894,2,18,1,0.8637551901478634
1-719562894,3,18,1,0.8993213395591537
1-719562894,4,18,1,0.8669071276569341
1-719562894,5,18,1,0.8941258947475109
1-719562894,6,18,1,0.9039982225381994
1-719562894,7,18,1,0.9145325010259514
1-719562894,8,18,1,0.9290608206624875
1-719562894,9,18,1,0.8896822544427423
1-719562894,10,18,1,0.8793956050986022
1-719562894,11,18,1,0.8745623519875452
1-719562894,12,18,1,0.8946247404161582
1-719604235,1,9,1,0.8773732937672113
1-719604235,2,9,1,0.8975363703036442
1-719604235,3,9,1,0.8937303898991583
1-719604235,4,9,1,0.8990896071955111
1-719604235,5,9,1,0.8792924555773709
1-719604235,6,9,1,0.9133294375067453
1-719604235,7,9,1,0.9441702339835729
1-719604235,8,9,1,0.941711235860231
1-719604235,9,9,1,0.9541545137224582
1-719999107,1,12,1,0.8440100088280224
1-719999107,2,12,1,0.8494786445852867
1-719999107,3,12,1,0.8208343280238353
1-719999107,4,12,1,0.8859552873517114
1-719999107,5,12,1,0.8761633196307379
1-719999107,6,12,1,0.8781086927452475
1-719999107,7,12,1,0.8702180329417
1-719999107,8,12,1,0.8174349012256629
1-719999107,9,12,1,0.9350874754267594
1-719999107,10,12,1,0.9303509201194716
1-719999107,11,12,1,0.912995319338854
1-719999107,12,12,1,0.9079750848907452
1-720238611,1,2,1,0.8321782952653795
1-720238611,2,2,1,0.9078760691832097
1-720286653,1,5,1,0.8677689543388556
1-720286653,2,5,1,0.8735390770323547
1-720286653,3,5,1,0.8780996042600752
1-720286653,4,5,1,0.8821832451231785
1-720286653,5,5,1,0.9120689134658757
1-720314291,1,4,1,0.9518889200512097
1-720314291,2,4,1,0.949772804237067
1-720314291,3,4,1,0.9521235195254036
1-720314291,4,4,1,0.9447624488146225
1-720344447,1,8,1,0.797369311471027
1-720344447,2,8,1,0.8103307877773331
1-720344447,3,8,1,0.8544045606789769
1-720344447,4,8,1,0.8617927311141907
1-720344447,5,8,1,0.8956795846334593
1-720344447,6,8,1,0.9023043482236975
1-720344447,7,8,1,0.8860992726754252
1-720344447,8,8,1,0.8945621495383723
1-720348105,1,4,1,0.9563212218536876
1-720348105,2,4,1,0.9535520757994435
1-720348105,3,4,1,0.9420754559176726
1-720348105,4,4,1,0.9240057444019798
1-722031971,1,20,1,0.871277439084385
1-722031971,2,20,1,0.8894561816321087
1-722031971,3,20,1,0.8864931660222549
1-722031971,4,20,1,0.8723015716034767
1-722031971,5,20,1,0.8842811189678516
1-722031971,6,20,1,0.8780811943877957
1-722031971,7,20,1,0.801005305014568
1-722031971,8,20,1,0.8125845561603522
1-722031971,9,20,1,0.8408334815174564
1-722031971,10,20,1,0.863256568656606
1-722031971,11,20,1,0.8791171178939233
1-722031971,12,20,1,0.9117609383051973
1-722332101,1,16,1,0.8732635095159321
1-722332101,2,16,1,0.8616644377176497
1-722332101,3,16,1,0.8658812363478968
1-722332101,4,16,1,0.8569306852336916
1-722332101,5,16,1,0.8502251875317473
1-722332101,6,16,1,0.8637994556387859
1-722332101,7,16,1,0.8723339986901809
1-722332101,8,16,1,0.8781415809572005
1-722332101,9,16,1,0.8933293902307442
1-722332101,10,16,1,0.8951111434554643
1-722332101,11,16,1,0.8855864786315211
1-722332101,12,16,1,0.8807629236777892
1-722362086,1,71,1,0.9286504737321734
1-722362086,2,71,1,0.8895006513278357
1-722362086,3,71,1,0.9500846077266768
1-722362086,4,71,1,0.937089611117551
1-722362086,5,71,1,0.9512239918374487
1-722362086,6,71,1,0.9550848870008525
