case_id,k,_n_nonterm,y,p
INC0000524,4,11,1,0.9992800243987148
INC0000524,5,11,1,0.9992366128200438
INC0000524,6,11,1,0.9997496724363835
INC0000524,7,11,1,0.9998385324384922
INC0000524,8,11,1,0.9998206306438445
INC0000525,1,8,0,0.3473458918802823
INC0000525,2,8,0,0.7066290432956944
INC0000525,3,8,0,0.9616435482156851
INC0000525,4,8,0,0.9637901686939836
INC0000525,5,8,0,0.9861722774344204
INC0000525,6,8,0,0.9879096138500632
INC0000525,7,8,0,0.9857406645484831
INC0000525,8,8,0,0.9874511295586366
INC0000564,1,3,0,0.20777938210891045
INC0000564,2,3,0,0.8561406964487034
INC0000564,3,3,0,0.8941612163817809
INC0000568,1,4,1,0.8681931577261535
INC0000568,2,4,1,0.9242759326384463
INC0000568,3,4,1,0.9583190450455847
INC0000568,4,4,1,0.9557866831296269
INC0000571,1,4,0,0.013710152569641934
INC0000571,2,4,0,0.012018822869353497
INC0000571,3,4,0,0.01056983673766365
INC0000571,4,4,0,0.010038947240810066
INC0000606,1,8,1,0.09628372657879118
INC0000606,2,8,1,0.28737897669324153
INC0000606,3,8,1,0.7944002435966762
INC0000606,4,8,1,0.8959956116316655
INC0000606,5,8,1,0.9978483214044837
INC0000606,6,8,1,0.9974268708713911
INC0000606,7,8,1,0.9990896911343427
INC0000606,8,8,1,0.9993863668846888
INC0000614,1,7,0,0.07615334883287209
INC0000614,2,7,0,0.08018534488866774
INC0000614,3,7,0,0.14921927944031332
INC0000614,4,7,0,0.1309540872996407
INC0000614,5,7,0,0.14542786438777464
INC0000614,6,7,0,0.16300674513594085
INC0000614,7,7,0,0.15224514539512501
INC0000619,1,6,0,0.16649995331155568
INC0000619,2,6,0,0.16048056691341406
INC0000619,3,6,0,0.2031919116091458
INC0000619,4,6,0,0.18188903534224216
INC0000619,5,6,0,0.1975900511109804
INC0000619,6,6,0,0.18800911858170788
INC0000621,1,4,0,0.42810278127163787
INC0000621,2,4,0,0.2988149619625275
INC0000621,3,4,0,0.22137780636962653
INC0000621,4,4,0,0.6674857722720176
INC0000624,1,2,0,0.13488547003747692
INC0000624,2,2,0,0.17179728327288465
INC0000630,1,3,0,0.14659409808734425
INC0000630,2,3,0,0.12273761693344584
INC0000630,3,3,0,0.1568122787460054
INC0000638,1,2,1,0.1600074546982183
INC0000638,2,2,1,0.9657298011891882
INC0000651,1,6,1,0.16719016673091067
INC0000651,2,6,1,0.6383688903482002
INC0000651,3,6,1,0.8612350055533272
INC0000651,4,6,1,0.9069745364840378
INC0000651,5,6,1,0.9978628359120907
INC0000651,6,6,1,0.9993490448791118
INC0000666,1,2,0,0.25676502307116694
INC0000666,2,2,0,0.31287041388353
INC0000670,1,3,0,0.1870640187481903
INC0000670,2,3,0,0.5559446728306859
INC0000670,3,3,0,0.5276028793629924
INC0000692,1,1,0,0.09188301032111577
INC0000704,1,3,0,0.15319115353720103
INC0000704,2,3,0,0.29887404685174046
INC0000704,3,3,0,0.7676039016539794
INC0000734,1,4,0,0.4180225125104492
INC0000734,2,4,0,0.48819568817514164
INC0000734,3,4,0,0.8571348586760552
INC0000734,4,4,0,0.9140293264296226
INC0000741,1,7,1,0.3485278790170181
INC0000741,2,7,1,0.31889077068207816
INC0000741,3,7,1,0.34083360273028707
INC0000741,4,7,1,0.32072329068510647
INC0000741,5,7,1,0.39134579168334865
INC0000741,6,7,1,0.9997506688759159
INC0000741,7,7,1,0.999856473045719
INC0000745,1,2,0,0.04051044775695176
INC0000745,2,2,0,0.042507887039783844
INC0000763,1,2,0,0.2688822722032763
INC0000763,2,2,0,0.2491814345018229
INC0000771,1,6,1,0.707221549519558
INC0000771,2,6,1,0.09040237535800369
INC0000771,3,6,1,0.07651455013241094
INC0000771,4,6,1,0.08783680075357335
INC0000771,5,6,1,0.999955846579425
INC0000771,6,6,1,0.9999453886414655
INC0000778,1,5,0,0.051534750218707556
INC0000778,2,5,0,0.06279316774017016
INC0000778,3,5,0,0.0578469811734343
INC0000778,4,5,0,0.07694955601880948
INC0000778,5,5,0,0.7068277860795623
INC0000783,1,16,1,0.0889749545175628
INC0000783,2,16,1,0.34109516179761235
INC0000783,3,16,1,0.4527695624422095
INC0000783,4,16,1,0.9991360009381807
INC0000783,5,16,1,0.9998685330204762
INC0000783,6,16,1,0.999135794884514
INC0000783,7,16,1,0.9998211199368736
INC0000783,8,16,1,0.9996422388921571
INC0000792,1,2,0,0.15092040079481134
INC0000792,2,2,0,0.7419656749452725
INC0000795,1,2,0,0.27041259666802075
INC0000795,2,2,0,0.18933412412921458
INC0000801,1,2,0,0.033085019471901164
INC0000801,2,2,0,0.16941757275778946
INC0000820,1,24,1,0.13920235003075423
INC0000820,2,24,1,0.14227056201814514
INC0000820,3,24,1,0.16178015964397904
INC0000820,4,24,1,0.17578049570523066
INC0000820,5,24,1,0.5681647509445368
INC0000820,6,24,1,0.9981102562481123
INC0000820,7,24,1,0.9976374717440171
INC0000820,8,24,1,0.9974524746380751
INC0000822,1,4,0,0.16273894185055493
INC0000822,2,4,0,0.17950590646582779
INC0000822,3,4,0,0.15987709602171207
INC0000822,4,4,0,0.19464250985465392
INC0000841,1,1,0,0.09703590856096268
INC0000845,1,5,0,0.004357600352978744
INC0000845,2,5,0,0.017689853725370054
INC0000845,3,5,0,0.01997060909637501
INC0000845,4,5,0,0.05272595035278651
INC0000845,5,5,0,0.02766440606403341
INC0000849,1,2,1,0.7292887112734661
INC0000849,2,2,1,0.8785663682037101
INC0000879,1,3,0,0.24302273559550402
INC0000879,2,3,0,0.2633230619563324
INC0000879,3,3,0,0.2788254009845017
INC0000887,1,5,1,0.30669904387809466
INC0000887,2,5,1,0.9970716184251646
INC0000887,3,5,1,0.999117377666108
INC0000887,4,5,1,0.9989283041048715
INC0000887,5,5,1,0.9989495665859279
INC0000892,1,13,1,0.23511251336811173
INC0000892,2,13,1,0.22471277633517575
INC0000892,3,13,1,0.4161678068203912
INC0000892,4,13,1,0.9682234325272019
INC0000892,5,13,1,0.9615494642511874
INC0000892,6,13,1,0.9342049174888893
INC0000892,7,13,1,0.9594285091503406
INC0000892,8,13,1,0.9807422114893506
INC0000906,1,3,0,0.028623501397885855
INC0000906,2,3,0,0.16467923331808057
INC0000906,3,3,0,0.39102349044835205
INC0000908,1,3,0,0.49257470146875515
INC0000908,2,3,0,0.903490826176955
INC0000908,3,3,0,0.966942003587804
INC0000914,1,4,1,0.13423078049964804
INC0000914,2,4,1,0.10751558659622204
INC0000914,3,4,1,0.15317539161214105
INC0000914,4,4,1,0.9713201594527681
INC0000917,1,6,0,0.31376565111831917
INC0000917,2,6,0,0.363683273810192
INC0000917,3,6,0,0.2608863315975479
INC0000917,4,6,0,0.5015847150416014
INC0000917,5,6,0,0.8243348374536568
INC0000917,6,6,0,0.8113559792716147
INC0000920,1,7,1,0.4069185714946204
INC0000920,2,7,1,0.7840739037615311
INC0000920,3,7,1,0.7960453474127455
INC0000920,4,7,1,0.7567265122706182
INC0000920,5,7,1,0.8790900764768733
INC0000920,6,7,1,0.9990896020569711
INC0000920,7,7,1,0.998703894285367
INC0000930,1,2,0,0.12331819010282363
INC0000930,2,2,0,0.11958455323881945
INC0000981,1,12,1,0.1659755126304568
INC0000981,2,12,1,0.16070803899766767
INC0000981,3,12,1,0.8621592540765213
INC0000981,4,12,1,0.8698259940846419
INC0000981,5,12,1,0.9046014439957282
INC0000981,6,12,1,0.9964208115490989
INC0000981,7,12,1,0.9942990867038426
INC0000981,8,12,1,0.9979948422797889
INC0000990,1,26,1,0.19747546660758256
INC0000990,2,26,1,0.19171033478486585
INC0000990,3,26,1,0.2964321468818687
INC0000990,4,26,1,0.828934722374949
INC0000990,5,26,1,0.8156318936418563
INC0000990,6,26,1,0.8180996685144452
INC0000990,7,26,1,0.8776242617032026
INC0000990,8,26,1,0.8688228153901864
INC0001008,1,1,0,0.16423031444825673
INC0001010,1,10,0,0.19563393313107758
INC0001010,2,10,0,0.2160807417591892
INC0001010,3,10,0,0.13640998334123314
INC0001010,4,10,0,0.12011680724770646
INC0001010,5,10,0,0.13132108317104868
INC0001010,6,10,0,0.1213902705732427
INC0001010,7,10,0,0.14405732471957003
INC0001010,8,10,0,0.10079000922637331
INC0001014,1,13,1,0.20133505351297043
INC0001014,2,13,1,0.3037703804001471
INC0001014,3,13,1,0.8298063486581082
INC0001014,4,13,1,0.876339958568479
INC0001014,5,13,1,0.9880027355581746
INC0001014,6,13,1,0.9978563275718664
INC0001014,7,13,1,0.9982315305469547
INC0001014,8,13,1,0.9999850847645364
INC0001018,1,5,0,0.2580396397729627
INC0001018,2,5,0,0.32052820853808295
INC0001018,3,5,0,0.349733581359024
INC0001018,4,5,0,0.4340722610446152
INC0001018,5,5,0,0.4471153067542355
INC0001020,1,2,0,0.14387762718174987
INC0001020,2,2,0,0.16895223128810488
INC0001053,1,7,1,0.24151299705959137
INC0001053,2,7,1,0.3582888556294018
INC0001053,3,7,1,0.31684832407415714
INC0001053,4,7,1,0.3646876368466207
INC0001053,5,7,1,0.5003387449127479
INC0001053,6,7,1,0.9989735769270508
INC0001053,7,7,1,0.9992645268485612
INC0001083,1,3,0,0.18852529264652443
INC0001083,2,3,0,0.18767474216461158
INC0001083,3,3,0,0.2730042145094376
INC0001092,1,3,1,0.41268922319727563
INC0001092,2,3,1,0.99999970122932
INC0001092,3,3,1,0.9999999741373626
INC0001108,1,9,1,0.3259891068071231
INC0001108,2,9,1,0.8467508691158557
INC0001108,3,9,1,0.909241311733518
INC0001108,4,9,1,0.9385716269656135
INC0001108,5,9,1,0.9676299447395659
INC0001108,6,9,1,0.9981088641503496
INC0001108,7,9,1,0.9994438705838125
INC0001108,8,9,1,0.9994062150861895
INC0001112,1,3,1,0.9819006656336643
INC0001112,2,3,1,0.9996572854123296
INC0001112,3,3,1,0.9999995423925849
INC0001117,1,1,1,0.2643161158725615
INC0001133,1,2,0,0.45251993141625735
INC0001133,2,2,0,0.04733940639320207
INC0001154,1,13,1,0.25131451118030657
INC0001154,2,13,1,0.41687576987962505
INC0001154,3,13,1,0.7828411736359687
INC0001154,4,13,1,0.7455533486062187
INC0001154,5,13,1,0.8927415807681192
INC0001154,6,13,1,0.9159518184941375
INC0001154,7,13,1,0.9974309713155266
INC0001154,8,13,1,0.9972474813097385
INC0001173,1,3,0,0.26126349358751644
INC0001173,2,3,0,0.25056172301492036
INC0001173,3,3,0,0.37565358870413107
INC0001186,1,5,1,0.7544181901406543
INC0001186,2,5,1,0.9823498457425325
INC0001186,3,5,1,0.9853013237016448
INC0001186,4,5,1,0.9904808743790989
INC0001186,5,5,1,0.9904262313751427
INC0001199,1,6,1,0.4378652586632445
INC0001199,2,6,1,0.43351144918483314
INC0001199,3,6,1,0.734827786953353
INC0001199,4,6,1,0.7715588162871133
INC0001199,5,6,1,0.9922199267290274
INC0001199,6,6,1,0.9922294733673998
INC0001239,1,5,1,0.6112440482698949
INC0001239,2,5,1,0.9999730663107772
INC0001239,3,5,1,0.9999979411224585
INC0001239,4,5,1,0.9999986708573652
INC0001239,5,5,1,0.9999993008592835
INC0001261,1,4,1,0.2330241953539404
INC0001261,2,4,1,0.5488351161504107
INC0001261,3,4,1,0.9998417546032861
INC0001261,4,4,1,0.9999045641980598
INC0001270,1,18,1,0.6198254918794702
INC0001270,2,18,1,0.6561676273652185
INC0001270,3,18,1,0.6348876693495441
INC0001270,4,18,1,0.6132294669316106
INC0001270,5,18,1,0.603707488419858
INC0001270,6,18,1,0.5815157064794085
INC0001270,7,18,1,0.6285923091626392
INC0001270,8,18,1,0.5423146272619106
INC0001278,1,4,1,0.5025551050685726
INC0001278,2,4,1,0.6463114128981609
INC0001278,3,4,1,0.5110260734310675
INC0001278,4,4,1,0.3880809799948838
INC0001295,1,1,0,0.4000412433428128
INC0001313,1,3,1,0.9324050609217762
INC0001313,2,3,1,0.9996865256283333
INC0001313,3,3,1,0.9997813182574785
INC0001318,1,4,0,0.31856776379197527
INC0001318,2,4,0,0.3178300164419281
INC0001318,3,4,0,0.31768779239860395
INC0001318,4,4,0,0.2114345810230255
INC0001319,1,16,1,0.10174624544739375
INC0001319,2,16,1,0.6969166514022402
INC0001319,3,16,1,0.9971033656196193
INC0001319,4,16,1,0.9858987981436225
INC0001319,5,16,1,0.9867510341323689
INC0001319,6,16,1,0.9964568775995858
INC0001319,7,16,1,0.9973833622566072
INC0001319,8,16,1,0.9960128688164029
INC0001333,1,1,0,0.4934014812403287
INC0001336,1,6,0,0.2559943055510157
INC0001336,2,6,0,0.24873150864713506
INC0001336,3,6,0,0.16618386753432574
INC0001336,4,6,0,0.20565280876901304
INC0001336,5,6,0,0.20268107176329161
INC0001336,6,6,0,0.18844205163264194
INC0001359,1,2,0,0.4665793874333528
INC0001359,2,2,0,0.33247141306593264
INC0001360,1,2,0,0.29832543395299743
INC0001360,2,2,0,0.2905656629611482
INC0001368,1,2,0,0.6409573759631605
INC0001368,2,2,0,0.6372609423731801
INC0001406,1,4,1,0.569712112941105
INC0001406,2,4,1,0.9970729442584394
INC0001406,3,4,1,0.9997647418960272
INC0001406,4,4,1,0.9999995330722857
INC0001407,1,1,0,0.35491524399258606
INC0001433,1,2,1,0.006654763345886572
INC0001433,2,2,1,0.016790475222838698
INC0001445,1,8,1,0.839402311582108
INC0001445,2,8,1,0.9371034993010208
INC0001445,3,8,1,0.9269914070995797
INC0001445,4,8,1,0.9207809816297985
INC0001445,5,8,1,0.8816487370416513
INC0001445,6,8,1,0.9783185227418766
INC0001445,7,8,1,0.983254655084622
INC0001445,8,8,1,0.9803926476237288
INC0001474,1,5,0,0.6278769647560412
INC0001474,2,5,0,0.5219453099405581
INC0001474,3,5,0,0.6135856850848301
INC0001474,4,5,0,0.8400219270044081
INC0001474,5,5,0,0.8591440849506534
INC0001477,1,7,0,0.4191110881825908
INC0001477,2,7,0,0.38691827013867647
INC0001477,3,7,0,0.4117814760724896
INC0001477,4,7,0,0.41405438621513163
INC0001477,5,7,0,0.4574719945981996
INC0001477,6,7,0,0.41421424511638255
INC0001477,7,7,0,0.6072204581506089
INC0001492,1,3,0,0.4538296724936636
INC0001492,2,3,0,0.9052653363392825
INC0001492,3,3,0,0.9280827531600906
INC0001517,1,11,1,0.404174804365994
INC0001517,2,11,1,0.40263102334021666
INC0001517,3,11,1,0.520110256330158
INC0001517,4,11,1,0.6243486597641603
INC0001517,5,11,1,0.9023244598659312
INC0001517,6,11,1,0.8610042084574293
INC0001517,7,11,1,0.8934980132374009
INC0001517,8,11,1,0.992278973935099
INC0001529,1,4,1,0.6735944511410991
INC0001529,2,4,1,0.9848100857769377
INC0001529,3,4,1,0.9999974433928319
INC0001529,4,4,1,0.9996119489641302
INC0001534,1,1,0,0.4033123968446886
INC0001561,1,6,1,0.23764680215830472
INC0001561,2,6,1,0.2801413984509854
INC0001561,3,6,1,0.3116308533035765
INC0001561,4,6,1,0.642597504416754
INC0001561,5,6,1,0.9951085019006293
INC0001561,6,6,1,0.9944733165211551
INC0001594,1,2,0,0.024865665615332263
INC0001594,2,2,0,0.04067107250879614
INC0001596,1,2,1,0.799065986226663
INC0001596,2,2,1,0.9944164424907441
INC0001599,1,2,0,0.52143837253567
INC0001599,2,2,0,0.5169581239646375
INC0001616,1,1,0,0.5498482243912483
INC0001617,1,2,0,0.3016285712605331
INC0001617,2,2,0,0.20686153646118968
INC0001630,1,8,1,0.2498432976757913
INC0001630,2,8,1,0.24288506161927492
INC0001630,3,8,1,0.30268839348509113
INC0001630,4,8,1,0.6530112233416038
INC0001630,5,8,1,0.4412937353129281
INC0001630,6,8,1,0.8381241936851487
INC0001630,7,8,1,0.970402145810177
INC0001630,8,8,1,0.9663967683446221
INC0001649,1,14,1,0.9961669414492693
INC0001649,2,14,1,0.99758241992784
INC0001649,3,14,1,0.9971403455115418
INC0001649,4,14,1,0.9999989972455195
INC0001649,5,14,1,0.9999993089719751
INC0001649,6,14,1,0.9999993552571493
INC0001649,7,14,1,0.9999995785874194
INC0001649,8,14,1,0.9999996661351536
INC0001651,1,2,0,0.44884037268723187
INC0001651,2,2,0,0.8641565394365792
INC0001655,1,1,0,0.24912792328990402
INC0001662,1,6,1,0.7947129550535644
INC0001662,2,6,1,0.9970949360844604
INC0001662,3,6,1,0.9948458726634889
INC0001662,4,6,1,0.9971265910461664
INC0001662,5,6,1,0.9980270142957124
INC0001662,6,6,1,0.9982965127732453
INC0001703,1,6,1,0.4974273396553686
INC0001703,2,6,1,0.9726951057414863
INC0001703,3,6,1,0.9750972280311309
INC0001703,4,6,1,0.9908800066868436
INC0001703,5,6,1,0.9884527475094842
INC0001703,6,6,1,0.997134434720569
INC0001713,1,5,1,0.832721276280939
INC0001713,2,5,1,0.9999771230891509
INC0001713,3,5,1,0.9999927074633275
INC0001713,4,5,1,0.9999983928013694
INC0001713,5,5,1,0.9999990211089252
INC0001714,1,1,0,0.07222802904771385
INC0001737,1,9,1,0.3772520230949906
INC0001737,2,9,1,0.6483326901117658
INC0001737,3,9,1,0.6445916684700648
INC0001737,4,9,1,0.758016684721229
INC0001737,5,9,1,0.8075104826800639
INC0001737,6,9,1,0.9824298239764279
INC0001737,7,9,1,0.9875506680631009
INC0001737,8,9,1,0.9866030627345458
INC0001753,1,10,1,0.248168703048209
INC0001753,2,10,1,0.3611146306652705
INC0001753,3,10,1,0.9266084890003953
INC0001753,4,10,1,0.9161327756490282
INC0001753,5,10,1,0.9082040924291647
INC0001753,6,10,1,0.9446459838925512
INC0001753,7,10,1,0.9174070521167486
INC0001753,8,10,1,0.9370916436467165
INC0001759,1,3,1,0.24700375718285128
INC0001759,2,3,1,0.5137909360202096
INC0001759,3,3,1,0.9923883299099376
INC0001768,1,6,1,0.38514344286126256
INC0001768,2,6,1,0.3765323945410964
INC0001768,3,6,1,0.5789414209150516
INC0001768,4,6,1,0.6225474422926621
INC0001768,5,6,1,0.5806591209577687
INC0001768,6,6,1,0.9042102962313328
INC0001769,1,9,1,0.1918238353731296
INC0001769,2,9,1,0.5497759756055198
INC0001769,3,9,1,0.6041648249686665
INC0001769,4,9,1,0.974936359416989
INC0001769,5,9,1,0.9717641723493463
INC0001769,6,9,1,0.9986037546090408
INC0001769,7,9,1,0.9972813696181676
INC0001769,8,9,1,0.996226808090914
INC0001797,1,3,1,0.9856027328818064
INC0001797,2,3,1,0.9916406428679894
INC0001797,3,3,1,0.9973110099203782
INC0001803,1,15,1,0.7803680372344483
INC0001803,2,15,1,0.9816970935934801
INC0001803,3,15,1,0.9944608479700011
INC0001803,4,15,1,0.9928537034048681
INC0001803,5,15,1,0.9967228110065096
INC0001803,6,15,1,0.924457681209525
INC0001803,7,15,1,0.8798859995542048
INC0001803,8,15,1,0.17116380755284666
INC0001816,1,7,1,0.13053871234327016
INC0001816,2,7,1,0.271890846765014
INC0001816,3,7,1,0.27190661384257053
INC0001816,4,7,1,0.4132726101821255
INC0001816,5,7,1,0.9990753002983043
INC0001816,6,7,1,0.9967448043960583
INC0001816,7,7,1,0.9974097972177106
INC0001822,1,4,1,0.5283278448937612
INC0001822,2,4,1,0.9990988631607977
INC0001822,3,4,1,0.9996916690293696
INC0001822,4,4,1,0.9999257029158789
INC0001828,1,8,1,0.4342014117039723
INC0001828,2,8,1,0.5586392586167218
INC0001828,3,8,1,0.5921430106992199
INC0001828,4,8,1,0.6840607045457222
INC0001828,5,8,1,0.9958326491719318
INC0001828,6,8,1,0.9968260073967738
INC0001828,7,8,1,0.9901551485510062
INC0001828,8,8,1,0.9914320887150099
INC0001835,1,2,1,0.6642797537860894
INC0001835,2,2,1,0.658303612905296
INC0001860,1,13,1,0.16043127517071104
INC0001860,2,13,1,0.24450738804005198
INC0001860,3,13,1,0.8664213622381176
INC0001860,4,13,1,0.9985173612104447
INC0001860,5,13,1,0.9992665140188512
INC0001860,6,13,1,0.9996710631416609
INC0001860,7,13,1,0.9997151851571255
INC0001860,8,13,1,0.9999979464496365
INC0001871,1,3,1,0.5832277472378226
INC0001871,2,3,1,0.46781583463622983
INC0001871,3,3,1,0.9999941261386815
INC0001900,1,7,0,0.40493633569078874
INC0001900,2,7,0,0.3963560217876679
INC0001900,3,7,0,0.3366463329980712
INC0001900,4,7,0,0.38449632120300076
INC0001900,5,7,0,0.3778881909512689
INC0001900,6,7,0,0.3579548385824316
INC0001900,7,7,0,0.391162811157536
INC0001914,1,2,0,0.330424026209595
INC0001914,2,2,0,0.37010962205413556
INC0001918,1,2,1,0.09328862778244794
INC0001918,2,2,1,0.9585564154954223
INC0001921,1,5,1,0.49308068272656114
INC0001921,2,5,1,0.550694790881165
INC0001921,3,5,1,0.913276822419895
INC0001921,4,5,1,0.9421617689001102
