case_id,k,_n_nonterm,y,p
INC0000283,1,7,0,0.24812153
INC0000283,2,7,0,0.22145306
INC0000283,3,7,0,0.22982971
INC0000283,4,7,0,0.21370928
INC0000283,5,7,0,0.12103516
INC0000283,6,7,0,0.13368215
INC0000283,7,7,0,0.18472813
INC0000292,1,8,0,0.5029593
INC0000292,2,8,0,0.34629112
INC0000292,3,8,0,0.48885584
INC0000292,4,8,0,0.48038524
INC0000292,5,8,0,0.42611602
INC0000292,6,8,0,0.40997094
INC0000292,7,8,0,0.29758832
INC0000292,8,8,0,0.17806521
INC0000317,1,4,1,0.81783515
INC0000317,2,4,1,0.79953
INC0000317,3,4,1,0.8615819
INC0000317,4,4,1,0.91122925
INC0000348,1,5,1,0.6853944
INC0000348,2,5,1,0.708234
INC0000348,3,5,1,0.75108624
INC0000348,4,5,1,0.94950706
INC0000348,5,5,1,0.92329144
INC0000351,1,2,1,0.8016784
INC0000351,2,2,1,0.8356248
INC0000385,1,8,1,0.38064504
INC0000385,2,8,1,0.46724033
INC0000385,3,8,1,0.99939704
INC0000385,4,8,1,0.99867463
INC0000385,5,8,1,0.9985474
INC0000385,6,8,1,0.9971513
INC0000385,7,8,1,0.99723744
INC0000385,8,8,1,0.99622166
INC0000387,1,7,1,0.16674381
INC0000387,2,7,1,0.15126121
INC0000387,3,7,1,0.21777295
INC0000387,4,7,1,0.24363501
INC0000387,5,7,1,0.5088144
INC0000387,6,7,1,0.9939137
INC0000387,7,7,1,0.9946467
INC0000388,1,5,1,0.71576965
INC0000388,2,5,1,0.9074248
INC0000388,3,5,1,0.93773806
INC0000388,4,5,1,0.99807525
INC0000388,5,5,1,0.99772173
INC0000396,1,11,1,0.471459
INC0000396,2,11,1,0.4334073
INC0000396,3,11,1,0.48077542
INC0000396,4,11,1,0.83483857
INC0000396,5,11,1,0.9959925
INC0000396,6,11,1,0.99723583
INC0000396,7,11,1,0.9970395
INC0000396,8,11,1,0.9971903
INC0000403,1,18,1,0.2959895
INC0000403,2,18,1,0.27870265
INC0000403,3,18,1,0.34792244
INC0000403,4,18,1,0.28634802
INC0000403,5,18,1,0.33143857
INC0000403,6,18,1,0.2646245
INC0000403,7,18,1,0.4949614
INC0000403,8,18,1,0.46016988
INC0000425,1,1,0,0.3076043
INC0000439,1,2,0,0.7370049
INC0000439,2,2,0,0.7785019
INC0000497,1,7,0,0.27026573
INC0000497,2,7,0,0.22414692
INC0000497,3,7,0,0.2855036
INC0000497,4,7,0,0.31712988
INC0000497,5,7,0,0.30597964
INC0000497,6,7,0,0.49467596
INC0000497,7,7,0,0.831954
INC0000524,1,11,1,0.31050634
INC0000524,2,11,1,0.32789743
INC0000524,3,11,1,0.43083706
INC0000524,4,11,1,0.99902713
INC0000524,5,11,1,0.999161
INC0000524,6,11,1,0.99958163
INC0000524,7,11,1,0.9996239
INC0000524,8,11,1,0.99958426
INC0000525,1,8,0,0.13514139
INC0000525,2,8,0,0.36670992
INC0000525,3,8,0,0.6656159
INC0000525,4,8,0,0.6649871
INC0000525,5,8,0,0.69602346
INC0000525,6,8,0,0.7021753
INC0000525,7,8,0,0.7054763
INC0000525,8,8,0,0.70180494
INC0000564,1,3,0,0.2766856
INC0000564,2,3,0,0.49171692
INC0000564,3,3,0,0.52302945
INC0000568,1,4,1,0.90811986
INC0000568,2,4,1,0.84399736
INC0000568,3,4,1,0.88045657
INC0000568,4,4,1,0.8836196
INC0000571,1,4,0,0.14711812
INC0000571,2,4,0,0.12991135
INC0000571,3,4,0,0.10983338
INC0000571,4,4,0,0.1144653
INC0000606,1,8,1,0.25018582
INC0000606,2,8,1,0.36262992
INC0000606,3,8,1,0.5169526
INC0000606,4,8,1,0.7584414
INC0000606,5,8,1,0.99855834
INC0000606,6,8,1,0.9983669
INC0000606,7,8,1,0.9993175
INC0000606,8,8,1,0.99850625
INC0000614,1,7,0,0.16846618
INC0000614,2,7,0,0.17621422
INC0000614,3,7,0,0.11661187
INC0000614,4,7,0,0.116163656
INC0000614,5,7,0,0.11676632
INC0000614,6,7,0,0.10224084
INC0000614,7,7,0,0.10135331
INC0000619,1,6,0,0.14256889
INC0000619,2,6,0,0.12530175
INC0000619,3,6,0,0.29968873
INC0000619,4,6,0,0.3084609
INC0000619,5,6,0,0.292533
INC0000619,6,6,0,0.2932943
INC0000621,1,4,0,0.40908897
INC0000621,2,4,0,0.4376388
INC0000621,3,4,0,0.4505493
INC0000621,4,4,0,0.5760909
INC0000624,1,2,0,0.14969169
INC0000624,2,2,0,0.22991286
INC0000630,1,3,0,0.34511295
INC0000630,2,3,0,0.2471826
INC0000630,3,3,0,0.18114686
INC0000638,1,2,1,0.20164369
INC0000638,2,2,1,0.899377
INC0000651,1,6,1,0.24424767
INC0000651,2,6,1,0.3882404
INC0000651,3,6,1,0.6535184
INC0000651,4,6,1,0.70561886
INC0000651,5,6,1,0.99861646
INC0000651,6,6,1,0.99910694
INC0000666,1,2,0,0.220365
INC0000666,2,2,0,0.28126344
INC0000670,1,3,0,0.41128418
INC0000670,2,3,0,0.4178645
INC0000670,3,3,0,0.3792314
INC0000692,1,1,0,0.1730291
INC0000704,1,3,0,0.2722006
INC0000704,2,3,0,0.2885203
INC0000704,3,3,0,0.4141378
INC0000734,1,4,0,0.37036097
INC0000734,2,4,0,0.3313173
INC0000734,3,4,0,0.38386846
INC0000734,4,4,0,0.5884934
INC0000741,1,7,1,0.3645875
INC0000741,2,7,1,0.31686088
INC0000741,3,7,1,0.3225112
INC0000741,4,7,1,0.3158021
INC0000741,5,7,1,0.34544694
INC0000741,6,7,1,0.99950993
INC0000741,7,7,1,0.99910694
INC0000745,1,2,0,0.103377394
INC0000745,2,2,0,0.09915499
INC0000763,1,2,0,0.40127558
INC0000763,2,2,0,0.31527442
INC0000771,1,6,1,0.6191669
INC0000771,2,6,1,0.27305767
INC0000771,3,6,1,0.24751337
INC0000771,4,6,1,0.26065722
INC0000771,5,6,1,0.9977621
INC0000771,6,6,1,0.99790823
INC0000778,1,5,0,0.25878498
INC0000778,2,5,0,0.22420077
INC0000778,3,5,0,0.21617636
INC0000778,4,5,0,0.24133468
INC0000778,5,5,0,0.6585327
INC0000783,1,16,1,0.13839117
INC0000783,2,16,1,0.43907827
INC0000783,3,16,1,0.45278764
INC0000783,4,16,1,0.9985487
INC0000783,5,16,1,0.9994618
INC0000783,6,16,1,0.99868375
INC0000783,7,16,1,0.99907935
INC0000783,8,16,1,0.9986243
INC0000792,1,2,0,0.19835392
INC0000792,2,2,0,0.430082
INC0000795,1,2,0,0.38229364
INC0000795,2,2,0,0.25387082
INC0000801,1,2,0,0.49739167
INC0000801,2,2,0,0.31145418
INC0000820,1,24,1,0.19690603
INC0000820,2,24,1,0.16057794
INC0000820,3,24,1,0.15340154
INC0000820,4,24,1,0.14806
INC0000820,5,24,1,0.5344022
INC0000820,6,24,1,0.99685234
INC0000820,7,24,1,0.9986638
INC0000820,8,24,1,0.99860686
INC0000822,1,4,0,0.22920676
INC0000822,2,4,0,0.19687319
INC0000822,3,4,0,0.16179572
INC0000822,4,4,0,0.15968448
INC0000841,1,1,0,0.2985875
INC0000845,1,5,0,0.22387967
INC0000845,2,5,0,0.27502638
INC0000845,3,5,0,0.3093631
INC0000845,4,5,0,0.4096729
INC0000845,5,5,0,0.3643083
INC0000849,1,2,1,0.5791306
INC0000849,2,2,1,0.71973175
INC0000879,1,3,0,0.40810126
INC0000879,2,3,0,0.43604755
INC0000879,3,3,0,0.37470156
INC0000887,1,5,1,0.5830255
INC0000887,2,5,1,0.9969336
INC0000887,3,5,1,0.9980842
INC0000887,4,5,1,0.9979938
INC0000887,5,5,1,0.9979234
INC0000892,1,13,1,0.26185223
INC0000892,2,13,1,0.24160041
INC0000892,3,13,1,0.4589642
INC0000892,4,13,1,0.85995734
INC0000892,5,13,1,0.88097805
INC0000892,6,13,1,0.85383624
INC0000892,7,13,1,0.94698435
INC0000892,8,13,1,0.969613
INC0000906,1,3,0,0.32795227
INC0000906,2,3,0,0.5264031
INC0000906,3,3,0,0.7117742
INC0000908,1,3,0,0.48960465
INC0000908,2,3,0,0.6096598
INC0000908,3,3,0,0.8039654
INC0000914,1,4,1,0.35957223
INC0000914,2,4,1,0.30015773
INC0000914,3,4,1,0.2920867
INC0000914,4,4,1,0.9907562
INC0000917,1,6,0,0.26088318
INC0000917,2,6,0,0.21923059
INC0000917,3,6,0,0.16224124
INC0000917,4,6,0,0.3562553
INC0000917,5,6,0,0.54516876
INC0000917,6,6,0,0.5593918
INC0000920,1,7,1,0.3504972
INC0000920,2,7,1,0.52551293
INC0000920,3,7,1,0.5918851
INC0000920,4,7,1,0.59301376
INC0000920,5,7,1,0.66474
INC0000920,6,7,1,0.99866986
INC0000920,7,7,1,0.9978423
INC0000930,1,2,0,0.19586876
INC0000930,2,2,0,0.22213906
INC0000981,1,12,1,0.3069334
INC0000981,2,12,1,0.30199432
INC0000981,3,12,1,0.75999063
INC0000981,4,12,1,0.75760955
INC0000981,5,12,1,0.8332643
INC0000981,6,12,1,0.99885786
INC0000981,7,12,1,0.9988746
INC0000981,8,12,1,0.99949217
INC0000990,1,26,1,0.41186
INC0000990,2,26,1,0.36728966
INC0000990,3,26,1,0.5092861
INC0000990,4,26,1,0.7406982
INC0000990,5,26,1,0.78390944
INC0000990,6,26,1,0.75317454
INC0000990,7,26,1,0.7589615
INC0000990,8,26,1,0.73577905
INC0001008,1,1,0,0.33723187
INC0001010,1,10,0,0.22675811
INC0001010,2,10,0,0.19416985
INC0001010,3,10,0,0.09426921
INC0001010,4,10,0,0.06660625
INC0001010,5,10,0,0.06411588
INC0001010,6,10,0,0.06615024
INC0001010,7,10,0,0.080190636
INC0001010,8,10,0,0.077440396
INC0001014,1,13,1,0.40519583
INC0001014,2,13,1,0.45745745
INC0001014,3,13,1,0.60911626
INC0001014,4,13,1,0.81051546
INC0001014,5,13,1,0.9977064
INC0001014,6,13,1,0.99856275
INC0001014,7,13,1,0.99746525
INC0001014,8,13,1,0.9966432
INC0001018,1,5,0,0.41930285
INC0001018,2,5,0,0.44367257
INC0001018,3,5,0,0.42827383
INC0001018,4,5,0,0.6414345
INC0001018,5,5,0,0.66108847
INC0001020,1,2,0,0.20785166
INC0001020,2,2,0,0.23998125
INC0001053,1,7,1,0.40483832
INC0001053,2,7,1,0.37018272
INC0001053,3,7,1,0.2777232
INC0001053,4,7,1,0.26842222
INC0001053,5,7,1,0.31632164
INC0001053,6,7,1,0.996185
INC0001053,7,7,1,0.9983504
INC0001083,1,3,0,0.3492106
INC0001083,2,3,0,0.33116663
INC0001083,3,3,0,0.44187936
INC0001092,1,3,1,0.567024
INC0001092,2,3,1,0.9980773
INC0001092,3,3,1,0.9986216
INC0001108,1,9,1,0.4843797
INC0001108,2,9,1,0.7702565
INC0001108,3,9,1,0.80969876
INC0001108,4,9,1,0.8949582
INC0001108,5,9,1,0.9568423
INC0001108,6,9,1,0.99920565
INC0001108,7,9,1,0.9996406
INC0001108,8,9,1,0.9996711
INC0001112,1,3,1,0.8900854
INC0001112,2,3,1,0.9541403
INC0001112,3,3,1,0.99961144
INC0001117,1,1,1,0.5407535
INC0001133,1,2,0,0.42330474
INC0001133,2,2,0,0.31717312
INC0001154,1,13,1,0.4884975
INC0001154,2,13,1,0.62099713
INC0001154,3,13,1,0.74926233
INC0001154,4,13,1,0.68136954
INC0001154,5,13,1,0.90121514
INC0001154,6,13,1,0.924705
INC0001154,7,13,1,0.9993241
INC0001154,8,13,1,0.9992969
INC0001173,1,3,0,0.782112
INC0001173,2,3,0,0.6445778
INC0001173,3,3,0,0.6521306
INC0001186,1,5,1,0.8717712
INC0001186,2,5,1,0.9917468
INC0001186,3,5,1,0.9984377
INC0001186,4,5,1,0.99828786
INC0001186,5,5,1,0.998226
INC0001199,1,6,1,0.38958737
INC0001199,2,6,1,0.51120883
INC0001199,3,6,1,0.60617644
INC0001199,4,6,1,0.62718886
INC0001199,5,6,1,0.9970342
INC0001199,6,6,1,0.99708986
INC0001239,1,5,1,0.70301044
INC0001239,2,5,1,0.9987166
INC0001239,3,5,1,0.9977175
INC0001239,4,5,1,0.9977569
INC0001239,5,5,1,0.9978248
INC0001261,1,4,1,0.5683913
INC0001261,2,4,1,0.6922073
INC0001261,3,4,1,0.99812585
INC0001261,4,4,1,0.99772185
INC0001270,1,18,1,0.70151263
INC0001270,2,18,1,0.72405845
INC0001270,3,18,1,0.72542214
INC0001270,4,18,1,0.68596065
INC0001270,5,18,1,0.68031317
INC0001270,6,18,1,0.6781364
INC0001270,7,18,1,0.7134196
INC0001270,8,18,1,0.629933
INC0001278,1,4,1,0.6520562
INC0001278,2,4,1,0.72102183
INC0001278,3,4,1,0.7401189
INC0001278,4,4,1,0.64074415
INC0001295,1,1,0,0.63524604
INC0001313,1,3,1,0.86230266
INC0001313,2,3,1,0.9941935
INC0001313,3,3,1,0.9944501
INC0001318,1,4,0,0.6749683
INC0001318,2,4,0,0.5905963
INC0001318,3,4,0,0.54903376
INC0001318,4,4,0,0.3837171
INC0001319,1,16,1,0.5642706
INC0001319,2,16,1,0.78536075
INC0001319,3,16,1,0.974081
INC0001319,4,16,1,0.93989587
INC0001319,5,16,1,0.9349131
INC0001319,6,16,1,0.7916107
INC0001319,7,16,1,0.8075782
INC0001319,8,16,1,0.799957
INC0001333,1,1,0,0.53800493
INC0001336,1,6,0,0.6346949
INC0001336,2,6,0,0.5900903
INC0001336,3,6,0,0.46776524
INC0001336,4,6,0,0.36861232
INC0001336,5,6,0,0.36116007
INC0001336,6,6,0,0.36279455
INC0001359,1,2,0,0.4722821
INC0001359,2,2,0,0.36316648
INC0001360,1,2,0,0.5102519
INC0001360,2,2,0,0.5545626
INC0001368,1,2,0,0.6291863
INC0001368,2,2,0,0.51376855
INC0001406,1,4,1,0.7573829
INC0001406,2,4,1,0.9985802
INC0001406,3,4,1,0.9986517
INC0001406,4,4,1,0.99795306
INC0001407,1,1,0,0.625733
INC0001433,1,2,1,0.25093743
INC0001433,2,2,1,0.3385501
INC0001445,1,8,1,0.65941495
INC0001445,2,8,1,0.75611544
INC0001445,3,8,1,0.7049083
INC0001445,4,8,1,0.6990021
INC0001445,5,8,1,0.6935572
INC0001445,6,8,1,0.9954152
INC0001445,7,8,1,0.9952714
INC0001445,8,8,1,0.9950954
INC0001474,1,5,0,0.67648554
INC0001474,2,5,0,0.6305707
INC0001474,3,5,0,0.6271242
INC0001474,4,5,0,0.56844646
INC0001474,5,5,0,0.5972854
INC0001477,1,7,0,0.32560664
INC0001477,2,7,0,0.23238985
INC0001477,3,7,0,0.21156283
INC0001477,4,7,0,0.28114724
INC0001477,5,7,0,0.27646342
INC0001477,6,7,0,0.27156526
INC0001477,7,7,0,0.27619892
INC0001492,1,3,0,0.46738443
INC0001492,2,3,0,0.8330317
INC0001492,3,3,0,0.82260126
INC0001517,1,11,1,0.5796308
INC0001517,2,11,1,0.4680655
INC0001517,3,11,1,0.5885202
INC0001517,4,11,1,0.6448422
INC0001517,5,11,1,0.7862102
INC0001517,6,11,1,0.7947238
INC0001517,7,11,1,0.76164395
INC0001517,8,11,1,0.9952743
INC0001529,1,4,1,0.6906694
INC0001529,2,4,1,0.8908355
INC0001529,3,4,1,0.9996815
INC0001529,4,4,1,0.99950063
INC0001534,1,1,0,0.4885717
INC0001561,1,6,1,0.46969843
INC0001561,2,6,1,0.40047756
INC0001561,3,6,1,0.40851218
INC0001561,4,6,1,0.47608152
INC0001561,5,6,1,0.9985915
INC0001561,6,6,1,0.99852884
INC0001594,1,2,0,0.41184127
INC0001594,2,2,0,0.38203835
INC0001596,1,2,1,0.6501336
INC0001596,2,2,1,0.9928867
INC0001599,1,2,0,0.21050705
INC0001599,2,2,0,0.2812811
INC0001616,1,1,0,0.29416353
INC0001617,1,2,0,0.24049677
INC0001617,2,2,0,0.20367625
INC0001630,1,8,1,0.49429515
INC0001630,2,8,1,0.53886193
INC0001630,3,8,1,0.5316899
INC0001630,4,8,1,0.5092858
INC0001630,5,8,1,0.7369503
INC0001630,6,8,1,0.9919212
INC0001630,7,8,1,0.9981767
INC0001630,8,8,1,0.99809986
INC0001649,1,14,1,0.9543153
INC0001649,2,14,1,0.9563027
INC0001649,3,14,1,0.9374543
INC0001649,4,14,1,0.99970716
INC0001649,5,14,1,0.99903715
INC0001649,6,14,1,0.99928075
INC0001649,7,14,1,0.99936634
INC0001649,8,14,1,0.9993718
INC0001651,1,2,0,0.3343673
INC0001651,2,2,0,0.71188164
INC0001655,1,1,0,0.3215784
INC0001662,1,6,1,0.64780194
INC0001662,2,6,1,0.9964616
INC0001662,3,6,1,0.9967583
INC0001662,4,6,1,0.99735045
INC0001662,5,6,1,0.99766695
INC0001662,6,6,1,0.9991154
INC0001703,1,6,1,0.52723354
INC0001703,2,6,1,0.99663574
INC0001703,3,6,1,0.99662304
INC0001703,4,6,1,0.9958391
INC0001703,5,6,1,0.99514294
INC0001703,6,6,1,0.99824715
INC0001713,1,5,1,0.81407267
INC0001713,2,5,1,0.999276
INC0001713,3,5,1,0.999141
INC0001713,4,5,1,0.99924797
INC0001713,5,5,1,0.9994369
INC0001714,1,1,0,0.3537594
INC0001737,1,9,1,0.56319
INC0001737,2,9,1,0.5543112
INC0001737,3,9,1,0.44652334
INC0001737,4,9,1,0.5922383
INC0001737,5,9,1,0.71135783
INC0001737,6,9,1,0.9951226
INC0001737,7,9,1,0.99841106
INC0001737,8,9,1,0.99863976
INC0001753,1,10,1,0.446886
INC0001753,2,10,1,0.57586306
INC0001753,3,10,1,0.8501479
INC0001753,4,10,1,0.8330566
INC0001753,5,10,1,0.89250463
INC0001753,6,10,1,0.92192507
INC0001753,7,10,1,0.8976727
INC0001753,8,10,1,0.9183387
INC0001759,1,3,1,0.688403
INC0001759,2,3,1,0.7267288
INC0001759,3,3,1,0.9989225
INC0001768,1,6,1,0.5706299
INC0001768,2,6,1,0.56594515
INC0001768,3,6,1,0.63625854
INC0001768,4,6,1,0.6870618
INC0001768,5,6,1,0.56564534
INC0001768,6,6,1,0.96633255
INC0001769,1,9,1,0.6267404
INC0001769,2,9,1,0.6639303
INC0001769,3,9,1,0.7037873
INC0001769,4,9,1,0.976684
INC0001769,5,9,1,0.98063
INC0001769,6,9,1,0.9993622
INC0001769,7,9,1,0.9984332
INC0001769,8,9,1,0.99869066
INC0001797,1,3,1,0.95118165
INC0001797,2,3,1,0.9624597
INC0001797,3,3,1,0.9530422
INC0001803,1,15,1,0.7870161
INC0001803,2,15,1,0.8771301
INC0001803,3,15,1,0.99545056
INC0001803,4,15,1,0.98447025
INC0001803,5,15,1,0.9887024
INC0001803,6,15,1,0.99012697
INC0001803,7,15,1,0.9867753
INC0001803,8,15,1,0.92172486
INC0001816,1,7,1,0.5233505
INC0001816,2,7,1,0.5489058
INC0001816,3,7,1,0.5637099
INC0001816,4,7,1,0.7449899
INC0001816,5,7,1,0.9995952
INC0001816,6,7,1,0.9986034
INC0001816,7,7,1,0.9986345
INC0001822,1,4,1,0.48448715
INC0001822,2,4,1,0.9973398
INC0001822,3,4,1,0.9973737
INC0001822,4,4,1,0.9972366
INC0001828,1,8,1,0.46938467
INC0001828,2,8,1,0.50050014
INC0001828,3,8,1,0.51649666
INC0001828,4,8,1,0.58379626
INC0001828,5,8,1,0.9987453
INC0001828,6,8,1,0.99868196
INC0001828,7,8,1,0.9975866
INC0001828,8,8,1,0.9988348
INC0001835,1,2,1,0.5737496
INC0001835,2,2,1,0.4780373
INC0001860,1,13,1,0.7881578
INC0001860,2,13,1,0.80516124
INC0001860,3,13,1,0.796041
INC0001860,4,13,1,0.8849143
INC0001860,5,13,1,0.91817015
INC0001860,6,13,1,0.918832
INC0001860,7,13,1,0.9119108
INC0001860,8,13,1,0.9463655
INC0001871,1,3,1,0.78414094
INC0001871,2,3,1,0.65305877
INC0001871,3,3,1,0.9991185
INC0001900,1,7,0,0.69899833
INC0001900,2,7,0,0.68941724
INC0001900,3,7,0,0.338826
INC0001900,4,7,0,0.7695534
INC0001900,5,7,0,0.72100055
INC0001900,6,7,0,0.72607106
INC0001900,7,7,0,0.74300873
INC0001914,1,2,0,0.43324012
INC0001914,2,2,0,0.46057963
INC0001918,1,2,1,0.6702965
INC0001918,2,2,1,0.9984364
INC0001921,1,5,1,0.5948602
INC0001921,2,5,1,0.4773506
INC0001921,3,5,1,0.92709225
INC0001921,4,5,1,0.94301206
INC0001921,5,5,1,0.99779296
INC0001922,1,21,1,0.5741913
INC0001922,2,21,1,0.6391676
INC0001922,3,21,1,0.40653822
INC0001922,4,21,1,0.73364055
INC0001922,5,21,1,0.9718151
INC0001922,6,21,1,0.97600603
INC0001922,7,21,1,0.9964734
INC0001922,8,21,1,0.9900299
INC0001945,1,7,1,0.39879364
INC0001945,2,7,1,0.40401217
INC0001945,3,7,1,0.38011935
INC0001945,4,7,1,0.92328566
INC0001945,5,7,1,0.95588773
INC0001945,6,7,1,0.99942434
INC0001945,7,7,1,0.99873954
INC0001949,1,2,0,0.59336215
INC0001949,2,2,0,0.25340998
INC0001957,1,2,0,0.21349129
INC0001957,2,2,0,0.119265765
INC0001967,1,4,1,0.7683754
INC0001967,2,4,1,0.6575572
INC0001967,3,4,1,0.9980385
INC0001967,4,4,1,0.99880445
INC0001999,1,5,0,0.22203316
INC0001999,2,5,0,0.15572737
INC0001999,3,5,0,0.18653968
INC0001999,4,5,0,0.2405728
INC0001999,5,5,0,0.32904616
INC0002035,1,3,0,0.4826657
INC0002035,2,3,0,0.43617645
INC0002035,3,3,0,0.5515754
INC0002061,1,1,0,0.3643031
INC0002064,1,7,1,0.63102823
INC0002064,2,7,1,0.64448094
INC0002064,3,7,1,0.5799007
INC0002064,4,7,1,0.5610653
INC0002064,5,7,1,0.75616395
INC0002064,6,7,1,0.9375254
INC0002064,7,7,1,0.9386382
INC0002079,1,2,0,0.1894545
INC0002079,2,2,0,0.16360547
INC0002093,1,2,0,0.64806384
INC0002093,2,2,0,0.5894394
INC0002095,1,2,0,0.15419264
INC0002095,2,2,0,0.13612907
INC0002122,1,2,1,0.5914956
INC0002122,2,2,1,0.7758715
INC0002127,1,5,1,0.38490045
INC0002127,2,5,1,0.31510392
INC0002127,3,5,1,0.35793158
INC0002127,4,5,1,0.2896842
INC0002127,5,5,1,0.27771285
INC0002141,1,4,1,0.53582066
INC0002141,2,4,1,0.4856135
INC0002141,3,4,1,0.4589211
INC0002141,4,4,1,0.3185004
INC0002164,1,8,1,0.35712567
INC0002164,2,8,1,0.57222056
INC0002164,3,8,1,0.6862066
INC0002164,4,8,1,0.98736596
INC0002164,5,8,1,0.99225205
INC0002164,6,8,1,0.99001265
INC0002164,7,8,1,0.99881005
INC0002164,8,8,1,0.9986646
INC0002181,1,11,1,0.5918185
INC0002181,2,11,1,0.56916463
INC0002181,3,11,1,0.85607326
INC0002181,4,11,1,0.99862623
INC0002181,5,11,1,0.99841905
INC0002181,6,11,1,0.99913317
INC0002181,7,11,1,0.998321
INC0002181,8,11,1,0.99810326
INC0002204,1,1,0,0.3120399
INC0002227,1,11,1,0.40510747
INC0002227,2,11,1,0.46471202
INC0002227,3,11,1,0.4691293
INC0002227,4,11,1,0.5050344
INC0002227,5,11,1,0.58085674
INC0002227,6,11,1,0.52784413
INC0002227,7,11,1,0.98926777
INC0002227,8,11,1,0.9906006
INC0002251,1,3,0,0.3673623
INC0002251,2,3,0,0.19662656
INC0002251,3,3,0,0.15992652
INC0002319,1,4,1,0.85288984
INC0002319,2,4,1,0.8187981
INC0002319,3,4,1,0.9938856
INC0002319,4,4,1,0.99316204
INC0002339,1,5,1,0.6650897
INC0002339,2,5,1,0.93394434
INC0002339,3,5,1,0.99680823
INC0002339,4,5,1,0.99865085
INC0002339,5,5,1,0.9977617
INC0002343,1,1,0,0.64964503
INC0002347,1,2,0,0.19067658
INC0002347,2,2,0,0.17196184
INC0002349,1,2,0,0.6443559
INC0002349,2,2,0,0.5985242
INC0002376,1,11,1,0.70665
INC0002376,2,11,1,0.56889135
INC0002376,3,11,1,0.56436694
INC0002376,4,11,1,0.7037597
INC0002376,5,11,1,0.9674054
INC0002376,6,11,1,0.9696369
INC0002376,7,11,1,0.9933703
INC0002376,8,11,1,0.9847343
INC0002378,1,15,1,0.75097346
INC0002378,2,15,1,0.68698156
INC0002378,3,15,1,0.6559166
