case_id,k,_n_nonterm,y,p
INC0000348,3,5,1,0.61872333
INC0000348,4,5,1,0.9542112
INC0000348,5,5,1,0.96664363
INC0000351,1,2,1,0.8207334
INC0000351,2,2,1,0.8071102
INC0000385,1,8,1,0.449603
INC0000385,2,8,1,0.4717475
INC0000385,3,8,1,0.99965787
INC0000385,4,8,1,0.99901354
INC0000385,5,8,1,0.99907136
INC0000385,6,8,1,0.9985569
INC0000385,7,8,1,0.9988984
INC0000385,8,8,1,0.99822015
INC0000387,1,7,1,0.1362655
INC0000387,2,7,1,0.14548782
INC0000387,3,7,1,0.18056566
INC0000387,4,7,1,0.22589871
INC0000387,5,7,1,0.45392218
INC0000387,6,7,1,0.99077725
INC0000387,7,7,1,0.99258643
INC0000388,1,5,1,0.5157914
INC0000388,2,5,1,0.86894983
INC0000388,3,5,1,0.9010718
INC0000388,4,5,1,0.9983839
INC0000388,5,5,1,0.9980725
INC0000396,1,11,1,0.3798955
INC0000396,2,11,1,0.31374893
INC0000396,3,11,1,0.28733647
INC0000396,4,11,1,0.76651716
INC0000396,5,11,1,0.997537
INC0000396,6,11,1,0.9976174
INC0000396,7,11,1,0.99758697
INC0000396,8,11,1,0.9976107
INC0000403,1,18,1,0.2773277
INC0000403,2,18,1,0.25580695
INC0000403,3,18,1,0.30533835
INC0000403,4,18,1,0.28566098
INC0000403,5,18,1,0.2864297
INC0000403,6,18,1,0.25617227
INC0000403,7,18,1,0.446179
INC0000403,8,18,1,0.43662536
INC0000425,1,1,0,0.48734778
INC0000439,1,2,0,0.640959
INC0000439,2,2,0,0.68913186
INC0000497,1,7,0,0.28537786
INC0000497,2,7,0,0.25297394
INC0000497,3,7,0,0.31587222
INC0000497,4,7,0,0.35758653
INC0000497,5,7,0,0.3703326
INC0000497,6,7,0,0.5449449
INC0000497,7,7,0,0.8452422
INC0000524,1,11,1,0.27446383
INC0000524,2,11,1,0.2881466
INC0000524,3,11,1,0.35607207
INC0000524,4,11,1,0.99924785
INC0000524,5,11,1,0.99945
INC0000524,6,11,1,0.9997507
INC0000524,7,11,1,0.99977046
INC0000524,8,11,1,0.99979335
INC0000525,1,8,0,0.22316687
INC0000525,2,8,0,0.5525518
INC0000525,3,8,0,0.70352674
INC0000525,4,8,0,0.7279995
INC0000525,5,8,0,0.7401272
INC0000525,6,8,0,0.77071834
INC0000525,7,8,0,0.7636764
INC0000525,8,8,0,0.7599572
INC0000564,1,3,0,0.24383248
INC0000564,2,3,0,0.4700894
INC0000564,3,3,0,0.5017117
INC0000568,1,4,1,0.8842594
INC0000568,2,4,1,0.89528537
INC0000568,3,4,1,0.9119045
INC0000568,4,4,1,0.9281339
INC0000571,1,4,0,0.11555855
INC0000571,2,4,0,0.093852036
INC0000571,3,4,0,0.06816557
INC0000571,4,4,0,0.06690138
INC0000606,1,8,1,0.1870246
INC0000606,2,8,1,0.27064252
INC0000606,3,8,1,0.48321986
INC0000606,4,8,1,0.7584859
INC0000606,5,8,1,0.99897444
INC0000606,6,8,1,0.9988901
INC0000606,7,8,1,0.9996669
INC0000606,8,8,1,0.99955374
INC0000614,1,7,0,0.18095419
INC0000614,2,7,0,0.138153
INC0000614,3,7,0,0.15049385
INC0000614,4,7,0,0.14030991
INC0000614,5,7,0,0.1446838
INC0000614,6,7,0,0.13570881
INC0000614,7,7,0,0.132741
INC0000619,1,6,0,0.13066506
INC0000619,2,6,0,0.121754915
INC0000619,3,6,0,0.28431138
INC0000619,4,6,0,0.2569176
INC0000619,5,6,0,0.2578467
INC0000619,6,6,0,0.26234484
INC0000621,1,4,0,0.31019458
INC0000621,2,4,0,0.32434195
INC0000621,3,4,0,0.36425033
INC0000621,4,4,0,0.5040638
INC0000624,1,2,0,0.13431555
INC0000624,2,2,0,0.18990406
INC0000630,1,3,0,0.32437056
INC0000630,2,3,0,0.21131644
INC0000630,3,3,0,0.21869937
INC0000638,1,2,1,0.19465843
INC0000638,2,2,1,0.9252084
INC0000651,1,6,1,0.2571347
INC0000651,2,6,1,0.46263465
INC0000651,3,6,1,0.701574
INC0000651,4,6,1,0.75356627
INC0000651,5,6,1,0.9992318
INC0000651,6,6,1,0.99943703
INC0000666,1,2,0,0.170366
INC0000666,2,2,0,0.23679335
INC0000670,1,3,0,0.34671515
INC0000670,2,3,0,0.41250584
INC0000670,3,3,0,0.37298873
INC0000692,1,1,0,0.15585071
INC0000704,1,3,0,0.26573968
INC0000704,2,3,0,0.28025913
INC0000704,3,3,0,0.46663916
INC0000734,1,4,0,0.290029
INC0000734,2,4,0,0.27266124
INC0000734,3,4,0,0.46406522
INC0000734,4,4,0,0.58918804
INC0000741,1,7,1,0.32226297
INC0000741,2,7,1,0.26745299
INC0000741,3,7,1,0.2724498
INC0000741,4,7,1,0.27039462
INC0000741,5,7,1,0.287466
INC0000741,6,7,1,0.9995474
INC0000741,7,7,1,0.9992654
INC0000745,1,2,0,0.109805636
INC0000745,2,2,0,0.10588606
INC0000763,1,2,0,0.32508558
INC0000763,2,2,0,0.28844336
INC0000771,1,6,1,0.5999785
INC0000771,2,6,1,0.28018564
INC0000771,3,6,1,0.2621976
INC0000771,4,6,1,0.24621893
INC0000771,5,6,1,0.99792
INC0000771,6,6,1,0.9979646
INC0000778,1,5,0,0.107617
INC0000778,2,5,0,0.1032254
INC0000778,3,5,0,0.10104274
INC0000778,4,5,0,0.119982384
INC0000778,5,5,0,0.36032248
INC0000783,1,16,1,0.14618902
INC0000783,2,16,1,0.39355347
INC0000783,3,16,1,0.5595251
INC0000783,4,16,1,0.99884087
INC0000783,5,16,1,0.9994299
INC0000783,6,16,1,0.9988625
INC0000783,7,16,1,0.99953413
INC0000783,8,16,1,0.9991033
INC0000792,1,2,0,0.15599944
INC0000792,2,2,0,0.3821215
INC0000795,1,2,0,0.40597084
INC0000795,2,2,0,0.26593983
INC0000801,1,2,0,0.42760938
INC0000801,2,2,0,0.27573493
INC0000820,1,24,1,0.2080349
INC0000820,2,24,1,0.18191983
INC0000820,3,24,1,0.19273345
INC0000820,4,24,1,0.1831164
INC0000820,5,24,1,0.6268539
INC0000820,6,24,1,0.9990381
INC0000820,7,24,1,0.99904734
INC0000820,8,24,1,0.9991431
INC0000822,1,4,0,0.28759277
INC0000822,2,4,0,0.21144146
INC0000822,3,4,0,0.19227175
INC0000822,4,4,0,0.18642177
INC0000841,1,1,0,0.23138143
INC0000845,1,5,0,0.21129833
INC0000845,2,5,0,0.17976783
INC0000845,3,5,0,0.19732635
INC0000845,4,5,0,0.27727824
INC0000845,5,5,0,0.15429053
INC0000849,1,2,1,0.50867623
INC0000849,2,2,1,0.65481806
INC0000879,1,3,0,0.2990645
INC0000879,2,3,0,0.29697773
INC0000879,3,3,0,0.23826735
INC0000887,1,5,1,0.3995016
INC0000887,2,5,1,0.99757785
INC0000887,3,5,1,0.998382
INC0000887,4,5,1,0.9981811
INC0000887,5,5,1,0.9981743
INC0000892,1,13,1,0.1508174
INC0000892,2,13,1,0.14205168
INC0000892,3,13,1,0.31355897
INC0000892,4,13,1,0.77881503
INC0000892,5,13,1,0.7977476
INC0000892,6,13,1,0.77557164
INC0000892,7,13,1,0.9056335
INC0000892,8,13,1,0.92772746
INC0000906,1,3,0,0.23592241
INC0000906,2,3,0,0.3967007
INC0000906,3,3,0,0.61702013
INC0000908,1,3,0,0.49929896
INC0000908,2,3,0,0.58329546
INC0000908,3,3,0,0.75973487
INC0000914,1,4,1,0.22389056
INC0000914,2,4,1,0.1775216
INC0000914,3,4,1,0.18858266
INC0000914,4,4,1,0.9926439
INC0000917,1,6,0,0.20518376
INC0000917,2,6,0,0.17718384
INC0000917,3,6,0,0.12296089
INC0000917,4,6,0,0.20399927
INC0000917,5,6,0,0.32834566
INC0000917,6,6,0,0.33513212
INC0000920,1,7,1,0.32683805
INC0000920,2,7,1,0.44449523
INC0000920,3,7,1,0.49601826
INC0000920,4,7,1,0.49165502
INC0000920,5,7,1,0.5061877
INC0000920,6,7,1,0.99903834
INC0000920,7,7,1,0.99886143
INC0000930,1,2,0,0.1636532
INC0000930,2,2,0,0.20748493
INC0000981,1,12,1,0.26179415
INC0000981,2,12,1,0.29727396
INC0000981,3,12,1,0.6589625
INC0000981,4,12,1,0.69701165
INC0000981,5,12,1,0.7902659
INC0000981,6,12,1,0.9990965
INC0000981,7,12,1,0.9992144
INC0000981,8,12,1,0.99970275
INC0000990,1,26,1,0.3874116
INC0000990,2,26,1,0.35428327
INC0000990,3,26,1,0.45780244
INC0000990,4,26,1,0.7010448
INC0000990,5,26,1,0.71397406
INC0000990,6,26,1,0.7081482
INC0000990,7,26,1,0.71021086
INC0000990,8,26,1,0.7054174
INC0001008,1,1,0,0.34183937
INC0001010,1,10,0,0.20661977
INC0001010,2,10,0,0.21619295
INC0001010,3,10,0,0.093160234
INC0001010,4,10,0,0.07468292
INC0001010,5,10,0,0.08244596
INC0001010,6,10,0,0.08244596
INC0001010,7,10,0,0.09312824
INC0001010,8,10,0,0.09063673
INC0001014,1,13,1,0.4502535
INC0001014,2,13,1,0.48305026
INC0001014,3,13,1,0.6451345
INC0001014,4,13,1,0.7637086
INC0001014,5,13,1,0.9988219
INC0001014,6,13,1,0.99916816
INC0001014,7,13,1,0.999003
INC0001014,8,13,1,0.9979693
INC0001018,1,5,0,0.34122753
INC0001018,2,5,0,0.36804578
INC0001018,3,5,0,0.3681532
INC0001018,4,5,0,0.55102915
INC0001018,5,5,0,0.5597737
INC0001020,1,2,0,0.23320507
INC0001020,2,2,0,0.30329785
INC0001053,1,7,1,0.30039844
INC0001053,2,7,1,0.37834603
INC0001053,3,7,1,0.30789948
INC0001053,4,7,1,0.29854387
INC0001053,5,7,1,0.33365834
INC0001053,6,7,1,0.9968731
INC0001053,7,7,1,0.99918216
INC0001083,1,3,0,0.28682882
INC0001083,2,3,0,0.32868043
INC0001083,3,3,0,0.40721098
INC0001092,1,3,1,0.519209
INC0001092,2,3,1,0.9984863
INC0001092,3,3,1,0.99903524
INC0001108,1,9,1,0.3763969
INC0001108,2,9,1,0.7586913
INC0001108,3,9,1,0.7578122
INC0001108,4,9,1,0.8631228
INC0001108,5,9,1,0.92223746
INC0001108,6,9,1,0.99950194
INC0001108,7,9,1,0.99974996
INC0001108,8,9,1,0.99977046
INC0001112,1,3,1,0.8970085
INC0001112,2,3,1,0.9566097
INC0001112,3,3,1,0.99984694
INC0001117,1,1,1,0.50098026
INC0001133,1,2,0,0.44214317
INC0001133,2,2,0,0.2404113
INC0001154,1,13,1,0.41548705
INC0001154,2,13,1,0.5888805
INC0001154,3,13,1,0.64856577
INC0001154,4,13,1,0.61739737
INC0001154,5,13,1,0.8544912
INC0001154,6,13,1,0.8859969
INC0001154,7,13,1,0.99937207
INC0001154,8,13,1,0.9995034
INC0001173,1,3,0,0.7162056
INC0001173,2,3,0,0.5495153
INC0001173,3,3,0,0.52031606
INC0001186,1,5,1,0.9137578
INC0001186,2,5,1,0.9954868
INC0001186,3,5,1,0.9987991
INC0001186,4,5,1,0.9987379
INC0001186,5,5,1,0.99848026
INC0001199,1,6,1,0.5095764
INC0001199,2,6,1,0.5608157
INC0001199,3,6,1,0.65466833
INC0001199,4,6,1,0.71834254
INC0001199,5,6,1,0.9988955
INC0001199,6,6,1,0.99873537
INC0001239,1,5,1,0.7673138
INC0001239,2,5,1,0.99928266
INC0001239,3,5,1,0.99910045
INC0001239,4,5,1,0.9991198
INC0001239,5,5,1,0.99917835
INC0001261,1,4,1,0.44804683
INC0001261,2,4,1,0.62249076
INC0001261,3,4,1,0.99873644
INC0001261,4,4,1,0.99876213
INC0001270,1,18,1,0.731597
INC0001270,2,18,1,0.7780851
INC0001270,3,18,1,0.7780851
INC0001270,4,18,1,0.71958363
INC0001270,5,18,1,0.71958363
INC0001270,6,18,1,0.7068987
INC0001270,7,18,1,0.8137528
INC0001270,8,18,1,0.66887575
INC0001278,1,4,1,0.53836614
INC0001278,2,4,1,0.65575314
INC0001278,3,4,1,0.55979425
INC0001278,4,4,1,0.4668175
INC0001295,1,1,0,0.45848006
INC0001313,1,3,1,0.8240543
INC0001313,2,3,1,0.9983412
INC0001313,3,3,1,0.9983015
INC0001318,1,4,0,0.5412065
INC0001318,2,4,0,0.4445224
INC0001318,3,4,0,0.44126332
INC0001318,4,4,0,0.33045906
INC0001319,1,16,1,0.4567301
INC0001319,2,16,1,0.5211593
INC0001319,3,16,1,0.977434
INC0001319,4,16,1,0.97589195
INC0001319,5,16,1,0.9749967
INC0001319,6,16,1,0.81191427
INC0001319,7,16,1,0.8073747
INC0001319,8,16,1,0.7301284
INC0001333,1,1,0,0.73981965
INC0001336,1,6,0,0.5005539
INC0001336,2,6,0,0.4669803
INC0001336,3,6,0,0.3225988
INC0001336,4,6,0,0.31301168
INC0001336,5,6,0,0.3114354
INC0001336,6,6,0,0.30897084
INC0001359,1,2,0,0.40004498
INC0001359,2,2,0,0.23522289
INC0001360,1,2,0,0.4040988
INC0001360,2,2,0,0.43009534
INC0001368,1,2,0,0.63137525
INC0001368,2,2,0,0.5099033
INC0001406,1,4,1,0.666881
INC0001406,2,4,1,0.99930274
INC0001406,3,4,1,0.9992779
INC0001406,4,4,1,0.9987212
INC0001407,1,1,0,0.5220988
INC0001433,1,2,1,0.2539616
INC0001433,2,2,1,0.39046705
INC0001445,1,8,1,0.73451346
INC0001445,2,8,1,0.69467086
INC0001445,3,8,1,0.6786768
INC0001445,4,8,1,0.6795496
INC0001445,5,8,1,0.65470874
INC0001445,6,8,1,0.99775875
INC0001445,7,8,1,0.9974267
INC0001445,8,8,1,0.997656
INC0001474,1,5,0,0.60976076
INC0001474,2,5,0,0.5343865
INC0001474,3,5,0,0.595581
INC0001474,4,5,0,0.5977564
INC0001474,5,5,0,0.5771008
INC0001477,1,7,0,0.22199999
INC0001477,2,7,0,0.16376218
INC0001477,3,7,0,0.15807351
INC0001477,4,7,0,0.18645072
INC0001477,5,7,0,0.20370951
INC0001477,6,7,0,0.20201753
INC0001477,7,7,0,0.22565259
INC0001492,1,3,0,0.37778077
INC0001492,2,3,0,0.7655844
INC0001492,3,3,0,0.7710602
INC0001517,1,11,1,0.62483793
INC0001517,2,11,1,0.5390165
INC0001517,3,11,1,0.5934564
INC0001517,4,11,1,0.6624188
INC0001517,5,11,1,0.77844435
INC0001517,6,11,1,0.7714362
INC0001517,7,11,1,0.754672
INC0001517,8,11,1,0.9954164
INC0001529,1,4,1,0.6016903
INC0001529,2,4,1,0.89838636
INC0001529,3,4,1,0.99981016
INC0001529,4,4,1,0.9995467
INC0001534,1,1,0,0.4158103
INC0001561,1,6,1,0.47184607
INC0001561,2,6,1,0.46783823
INC0001561,3,6,1,0.45959157
INC0001561,4,6,1,0.55171275
INC0001561,5,6,1,0.99927336
INC0001561,6,6,1,0.9992318
INC0001594,1,2,0,0.3396593
INC0001594,2,2,0,0.31231147
INC0001596,1,2,1,0.46136665
INC0001596,2,2,1,0.99032754
INC0001599,1,2,0,0.21247023
INC0001599,2,2,0,0.30345017
INC0001616,1,1,0,0.3312362
INC0001617,1,2,0,0.22797137
INC0001617,2,2,0,0.20252761
INC0001630,1,8,1,0.4984097
INC0001630,2,8,1,0.5163426
INC0001630,3,8,1,0.47510317
INC0001630,4,8,1,0.4631296
INC0001630,5,8,1,0.6518936
INC0001630,6,8,1,0.9934221
INC0001630,7,8,1,0.9986921
INC0001630,8,8,1,0.9987552
INC0001649,1,14,1,0.95345896
INC0001649,2,14,1,0.96265465
INC0001649,3,14,1,0.95749086
INC0001649,4,14,1,0.9999305
INC0001649,5,14,1,0.9998079
INC0001649,6,14,1,0.9998554
INC0001649,7,14,1,0.9997476
INC0001649,8,14,1,0.9997794
INC0001651,1,2,0,0.2748202
INC0001651,2,2,0,0.66194564
INC0001655,1,1,0,0.26936522
INC0001662,1,6,1,0.53800833
INC0001662,2,6,1,0.9956927
INC0001662,3,6,1,0.99473876
INC0001662,4,6,1,0.99618906
INC0001662,5,6,1,0.99656004
INC0001662,6,6,1,0.9992735
INC0001703,1,6,1,0.45567605
INC0001703,2,6,1,0.99679995
INC0001703,3,6,1,0.99672663
INC0001703,4,6,1,0.994364
INC0001703,5,6,1,0.99417865
INC0001703,6,6,1,0.9989636
INC0001713,1,5,1,0.75136876
INC0001713,2,5,1,0.9996132
INC0001713,3,5,1,0.9995803
INC0001713,4,5,1,0.9996815
INC0001713,5,5,1,0.9997192
INC0001714,1,1,0,0.15933405
INC0001737,1,9,1,0.4985297
INC0001737,2,9,1,0.5016664
INC0001737,3,9,1,0.4646956
INC0001737,4,9,1,0.59200513
INC0001737,5,9,1,0.72566175
INC0001737,6,9,1,0.9949108
INC0001737,7,9,1,0.9990613
INC0001737,8,9,1,0.99903214
INC0001753,1,10,1,0.45300817
INC0001753,2,10,1,0.41284734
INC0001753,3,10,1,0.9000525
INC0001753,4,10,1,0.89443254
INC0001753,5,10,1,0.9429319
INC0001753,6,10,1,0.9600679
INC0001753,7,10,1,0.9390298
INC0001753,8,10,1,0.9576009
INC0001759,1,3,1,0.56171495
INC0001759,2,3,1,0.6766168
INC0001759,3,3,1,0.9992704
INC0001768,1,6,1,0.46098924
INC0001768,2,6,1,0.43511564
INC0001768,3,6,1,0.54010844
INC0001768,4,6,1,0.5563572
INC0001768,5,6,1,0.45239362
INC0001768,6,6,1,0.9755255
INC0001769,1,9,1,0.4913384
INC0001769,2,9,1,0.53959805
INC0001769,3,9,1,0.60092443
INC0001769,4,9,1,0.9862367
INC0001769,5,9,1,0.9846468
INC0001769,6,9,1,0.9995278
INC0001769,7,9,1,0.998254
INC0001769,8,9,1,0.99847406
INC0001797,1,3,1,0.95482874
INC0001797,2,3,1,0.96370435
INC0001797,3,3,1,0.96487737
INC0001803,1,15,1,0.8016538
INC0001803,2,15,1,0.84025866
INC0001803,3,15,1,0.996333
INC0001803,4,15,1,0.9897877
INC0001803,5,15,1,0.99393094
INC0001803,6,15,1,0.9923534
INC0001803,7,15,1,0.9853645
INC0001803,8,15,1,0.96478224
INC0001816,1,7,1,0.25608099
INC0001816,2,7,1,0.26534492
INC0001816,3,7,1,0.31099916
INC0001816,4,7,1,0.5926056
INC0001816,5,7,1,0.9997342
INC0001816,6,7,1,0.99900347
INC0001816,7,7,1,0.998887
INC0001822,1,4,1,0.43295738
INC0001822,2,4,1,0.99701935
INC0001822,3,4,1,0.99704295
INC0001822,4,4,1,0.99664503
INC0001828,1,8,1,0.35641107
INC0001828,2,8,1,0.3252227
INC0001828,3,8,1,0.33357006
INC0001828,4,8,1,0.3589765
INC0001828,5,8,1,0.9984366
INC0001828,6,8,1,0.9983368
INC0001828,7,8,1,0.9965485
INC0001828,8,8,1,0.9990227
INC0001835,1,2,1,0.665921
INC0001835,2,2,1,0.600492
INC0001860,1,13,1,0.8083932
INC0001860,2,13,1,0.82720566
INC0001860,3,13,1,0.82927865
INC0001860,4,13,1,0.9184965
INC0001860,5,13,1,0.94406354
INC0001860,6,13,1,0.89097434
INC0001860,7,13,1,0.8999503
INC0001860,8,13,1,0.9841658
INC0001871,1,3,1,0.62697846
INC0001871,2,3,1,0.44647557
INC0001871,3,3,1,0.9993926
INC0001900,1,7,0,0.53795505
INC0001900,2,7,0,0.52543634
INC0001900,3,7,0,0.23832919
INC0001900,4,7,0,0.6000962
INC0001900,5,7,0,0.5574935
INC0001900,6,7,0,0.55951995
INC0001900,7,7,0,0.6062992
INC0001914,1,2,0,0.33761543
INC0001914,2,2,0,0.41164228
INC0001918,1,2,1,0.45854914
INC0001918,2,2,1,0.9982845
INC0001921,1,5,1,0.4480218
INC0001921,2,5,1,0.31890142
INC0001921,3,5,1,0.8890849
INC0001921,4,5,1,0.90777904
INC0001921,5,5,1,0.9985051
INC0001922,1,21,1,0.44615433
INC0001922,2,21,1,0.46681455
INC0001922,3,21,1,0.3405819
INC0001922,4,21,1,0.5596294
INC0001922,5,21,1,0.95489657
INC0001922,6,21,1,0.9654708
INC0001922,7,21,1,0.99465585
INC0001922,8,21,1,0.9833687
INC0001945,1,7,1,0.3205111
INC0001945,2,7,1,0.36463368
INC0001945,3,7,1,0.35460186
INC0001945,4,7,1,0.9103193
INC0001945,5,7,1,0.9433253
INC0001945,6,7,1,0.9995617
INC0001945,7,7,1,0.99901557
INC0001949,1,2,0,0.5067173
INC0001949,2,2,0,0.23145156
INC0001957,1,2,0,0.17770557
INC0001957,2,2,0,0.1306839
INC0001967,1,4,1,0.7950021
INC0001967,2,4,1,0.7042789
INC0001967,3,4,1,0.9986033
INC0001967,4,4,1,0.9991837
INC0001999,1,5,0,0.18507047
INC0001999,2,5,0,0.14273113
INC0001999,3,5,0,0.1579843
INC0001999,4,5,0,0.19052279
INC0001999,5,5,0,0.2248107
INC0002035,1,3,0,0.38173905
INC0002035,2,3,0,0.3286503
INC0002035,3,3,0,0.4127545
INC0002061,1,1,0,0.26439342
INC0002064,1,7,1,0.5476496
INC0002064,2,7,1,0.5342305
INC0002064,3,7,1,0.50315976
INC0002064,4,7,1,0.48988223
INC0002064,5,7,1,0.6738224
INC0002064,6,7,1,0.92193264
INC0002064,7,7,1,0.9227624
INC0002079,1,2,0,0.12304342
INC0002079,2,2,0,0.14318606
INC0002093,1,2,0,0.46455324
INC0002093,2,2,0,0.49479237
INC0002095,1,2,0,0.10246914
INC0002095,2,2,0,0.10948642
INC0002122,1,2,1,0.5284032
INC0002122,2,2,1,0.7562118
INC0002127,1,5,1,0.35849562
INC0002127,2,5,1,0.29136252
INC0002127,3,5,1,0.2531117
INC0002127,4,5,1,0.24485257
INC0002127,5,5,1,0.2426631
INC0002141,1,4,1,0.40706405
INC0002141,2,4,1,0.31712797
INC0002141,3,4,1,0.2831969
INC0002141,4,4,1,0.21949056
INC0002164,1,8,1,0.331491
INC0002164,2,8,1,0.49185127
INC0002164,3,8,1,0.60327023
INC0002164,4,8,1,0.98598063
INC0002164,5,8,1,0.99060094
INC0002164,6,8,1,0.9880768
INC0002164,7,8,1,0.99894625
INC0002164,8,8,1,0.9988432
INC0002181,1,11,1,0.47447947
INC0002181,2,11,1,0.4790952
INC0002181,3,11,1,0.8151827
INC0002181,4,11,1,0.9991296
INC0002181,5,11,1,0.99900347
INC0002181,6,11,1,0.999542
INC0002181,7,11,1,0.9990853
INC0002181,8,11,1,0.9990854
INC0002204,1,1,0,0.131813
INC0002227,1,11,1,0.34740627
INC0002227,2,11,1,0.4564147
INC0002227,3,11,1,0.5391898
INC0002227,4,11,1,0.5764507
INC0002227,5,11,1,0.66345894
INC0002227,6,11,1,0.46614286
INC0002227,7,11,1,0.99136776
INC0002227,8,11,1,0.99402976
INC0002251,1,3,0,0.23057073
INC0002251,2,3,0,0.192985
INC0002251,3,3,0,0.16826424
INC0002319,1,4,1,0.8579616
INC0002319,2,4,1,0.81147295
INC0002319,3,4,1,0.9974421
INC0002319,4,4,1,0.9971079
INC0002339,1,5,1,0.595115
INC0002339,2,5,1,0.9520226
INC0002339,3,5,1,0.9978878
INC0002339,4,5,1,0.99919945
INC0002339,5,5,1,0.99908125
INC0002343,1,1,0,0.5781752
INC0002347,1,2,0,0.074966915
INC0002347,2,2,0,0.08062403
INC0002349,1,2,0,0.6680043
INC0002349,2,2,0,0.5983422
INC0002376,1,11,1,0.5820571
INC0002376,2,11,1,0.460783
INC0002376,3,11,1,0.46467853
INC0002376,4,11,1,0.53700143
INC0002376,5,11,1,0.965988
INC0002376,6,11,1,0.97016305
INC0002376,7,11,1,0.98901725
INC0002376,8,11,1,0.9878929
INC0002378,1,15,1,0.7114114
INC0002378,2,15,1,0.65606683
INC0002378,3,15,1,0.59056765
