case_id,k,_n_nonterm,y,p
INC0000497,1,7,0,0.32018083
INC0000497,2,7,0,0.28703618
INC0000497,3,7,0,0.42095053
INC0000497,4,7,0,0.35284117
INC0000497,5,7,0,0.35265523
INC0000497,6,7,0,0.5496265
INC0000497,7,7,0,0.81668293
INC0000524,1,11,1,0.35010815
INC0000524,2,11,1,0.37947765
INC0000524,3,11,1,0.42772815
INC0000524,4,11,1,0.9994461
INC0000524,5,11,1,0.99948835
INC0000524,6,11,1,0.99983263
INC0000524,7,11,1,0.9998425
INC0000524,8,11,1,0.9998548
INC0000525,1,8,0,0.25701118
INC0000525,2,8,0,0.6225726
INC0000525,3,8,0,0.7632237
INC0000525,4,8,0,0.7732012
INC0000525,5,8,0,0.78913474
INC0000525,6,8,0,0.79629076
INC0000525,7,8,0,0.7840479
INC0000525,8,8,0,0.7878071
INC0000564,1,3,0,0.35086206
INC0000564,2,3,0,0.5087616
INC0000564,3,3,0,0.5148282
INC0000568,1,4,1,0.8714506
INC0000568,2,4,1,0.8895503
INC0000568,3,4,1,0.8806602
INC0000568,4,4,1,0.88855124
INC0000571,1,4,0,0.14791667
INC0000571,2,4,0,0.09129134
INC0000571,3,4,0,0.07934279
INC0000571,4,4,0,0.08186513
INC0000606,1,8,1,0.3162994
INC0000606,2,8,1,0.38724297
INC0000606,3,8,1,0.59849715
INC0000606,4,8,1,0.7779625
INC0000606,5,8,1,0.99918216
INC0000606,6,8,1,0.9991673
INC0000606,7,8,1,0.99980384
INC0000606,8,8,1,0.99947935
INC0000614,1,7,0,0.21982723
INC0000614,2,7,0,0.17809969
INC0000614,3,7,0,0.12565775
INC0000614,4,7,0,0.11218756
INC0000614,5,7,0,0.12916556
INC0000614,6,7,0,0.12370126
INC0000614,7,7,0,0.12164602
INC0000619,1,6,0,0.14845541
INC0000619,2,6,0,0.13169727
INC0000619,3,6,0,0.3106534
INC0000619,4,6,0,0.28383332
INC0000619,5,6,0,0.28458703
INC0000619,6,6,0,0.27789372
INC0000621,1,4,0,0.37213808
INC0000621,2,4,0,0.43366584
INC0000621,3,4,0,0.4856554
INC0000621,4,4,0,0.5342406
INC0000624,1,2,0,0.16878226
INC0000624,2,2,0,0.24110141
INC0000630,1,3,0,0.3907269
INC0000630,2,3,0,0.29798323
INC0000630,3,3,0,0.30830416
INC0000638,1,2,1,0.21991232
INC0000638,2,2,1,0.9008306
INC0000651,1,6,1,0.31500453
INC0000651,2,6,1,0.54354906
INC0000651,3,6,1,0.7401201
INC0000651,4,6,1,0.79808885
INC0000651,5,6,1,0.99962413
INC0000651,6,6,1,0.9997502
INC0000666,1,2,0,0.21780944
INC0000666,2,2,0,0.30346623
INC0000670,1,3,0,0.3796493
INC0000670,2,3,0,0.4676991
INC0000670,3,3,0,0.43238187
INC0000692,1,1,0,0.18620072
INC0000704,1,3,0,0.2792974
INC0000704,2,3,0,0.28645742
INC0000704,3,3,0,0.4553532
INC0000734,1,4,0,0.35701576
INC0000734,2,4,0,0.3805788
INC0000734,3,4,0,0.5151389
INC0000734,4,4,0,0.6384963
INC0000741,1,7,1,0.39608222
INC0000741,2,7,1,0.3431623
INC0000741,3,7,1,0.34865803
INC0000741,4,7,1,0.34649637
INC0000741,5,7,1,0.3794005
INC0000741,6,7,1,0.9997603
INC0000741,7,7,1,0.99942684
INC0000745,1,2,0,0.115817055
INC0000745,2,2,0,0.11474473
INC0000763,1,2,0,0.39147884
INC0000763,2,2,0,0.3129034
INC0000771,1,6,1,0.65345585
INC0000771,2,6,1,0.30731297
INC0000771,3,6,1,0.29119512
INC0000771,4,6,1,0.30248728
INC0000771,5,6,1,0.9984164
INC0000771,6,6,1,0.9984497
INC0000778,1,5,0,0.14757828
INC0000778,2,5,0,0.11933616
INC0000778,3,5,0,0.11933616
INC0000778,4,5,0,0.15197136
INC0000778,5,5,0,0.49551305
INC0000783,1,16,1,0.15726906
INC0000783,2,16,1,0.4014132
INC0000783,3,16,1,0.53698957
INC0000783,4,16,1,0.9990119
INC0000783,5,16,1,0.9993937
INC0000783,6,16,1,0.99900275
INC0000783,7,16,1,0.9993636
INC0000783,8,16,1,0.9986965
INC0000792,1,2,0,0.18253182
INC0000792,2,2,0,0.43365282
INC0000795,1,2,0,0.4950675
INC0000795,2,2,0,0.31436816
INC0000801,1,2,0,0.448407
INC0000801,2,2,0,0.36065647
INC0000820,1,24,1,0.23118733
INC0000820,2,24,1,0.24041334
INC0000820,3,24,1,0.2309585
INC0000820,4,24,1,0.2240922
INC0000820,5,24,1,0.6819403
INC0000820,6,24,1,0.99902105
INC0000820,7,24,1,0.9991862
INC0000820,8,24,1,0.9991942
INC0000822,1,4,0,0.29784927
INC0000822,2,4,0,0.29594836
INC0000822,3,4,0,0.24862926
INC0000822,4,4,0,0.24140252
INC0000841,1,1,0,0.2813578
INC0000845,1,5,0,0.27211115
INC0000845,2,5,0,0.26432702
INC0000845,3,5,0,0.27459276
INC0000845,4,5,0,0.3727636
INC0000845,5,5,0,0.24919383
INC0000849,1,2,1,0.56058544
INC0000849,2,2,1,0.69357914
INC0000879,1,3,0,0.41053212
INC0000879,2,3,0,0.4275141
INC0000879,3,3,0,0.299011
INC0000887,1,5,1,0.44621557
INC0000887,2,5,1,0.9982736
INC0000887,3,5,1,0.99889416
INC0000887,4,5,1,0.9988752
INC0000887,5,5,1,0.99875677
INC0000892,1,13,1,0.20806825
INC0000892,2,13,1,0.21416293
INC0000892,3,13,1,0.45982513
INC0000892,4,13,1,0.8328358
INC0000892,5,13,1,0.8395964
INC0000892,6,13,1,0.8161771
INC0000892,7,13,1,0.9193994
INC0000892,8,13,1,0.9514477
INC0000906,1,3,0,0.2849976
INC0000906,2,3,0,0.47837436
INC0000906,3,3,0,0.680822
INC0000908,1,3,0,0.5694966
INC0000908,2,3,0,0.68779737
INC0000908,3,3,0,0.796816
INC0000914,1,4,1,0.29827836
INC0000914,2,4,1,0.26634598
INC0000914,3,4,1,0.25290772
INC0000914,4,4,1,0.9959882
INC0000917,1,6,0,0.15865146
INC0000917,2,6,0,0.15162611
INC0000917,3,6,0,0.10104152
INC0000917,4,6,0,0.18300195
INC0000917,5,6,0,0.31462353
INC0000917,6,6,0,0.32522413
INC0000920,1,7,1,0.37063342
INC0000920,2,7,1,0.52444816
INC0000920,3,7,1,0.5640211
INC0000920,4,7,1,0.574706
INC0000920,5,7,1,0.6243542
INC0000920,6,7,1,0.99950707
INC0000920,7,7,1,0.9992822
INC0000930,1,2,0,0.2027896
INC0000930,2,2,0,0.23314025
INC0000981,1,12,1,0.28830767
INC0000981,2,12,1,0.32212391
INC0000981,3,12,1,0.72938144
INC0000981,4,12,1,0.73898363
INC0000981,5,12,1,0.81720644
INC0000981,6,12,1,0.999342
INC0000981,7,12,1,0.99935085
INC0000981,8,12,1,0.9998233
INC0000990,1,26,1,0.45597205
INC0000990,2,26,1,0.41899222
INC0000990,3,26,1,0.5100553
INC0000990,4,26,1,0.7512342
INC0000990,5,26,1,0.7671522
INC0000990,6,26,1,0.76188636
INC0000990,7,26,1,0.76188636
INC0000990,8,26,1,0.76066685
INC0001008,1,1,0,0.3799901
INC0001010,1,10,0,0.21844114
INC0001010,2,10,0,0.2152928
INC0001010,3,10,0,0.0814464
INC0001010,4,10,0,0.07470264
INC0001010,5,10,0,0.07181277
INC0001010,6,10,0,0.07181277
INC0001010,7,10,0,0.09872236
INC0001010,8,10,0,0.09115676
INC0001014,1,13,1,0.43879527
INC0001014,2,13,1,0.490631
INC0001014,3,13,1,0.6377123
INC0001014,4,13,1,0.7811279
INC0001014,5,13,1,0.9984938
INC0001014,6,13,1,0.9989594
INC0001014,7,13,1,0.998615
INC0001014,8,13,1,0.9981736
INC0001018,1,5,0,0.4001867
INC0001018,2,5,0,0.44683248
INC0001018,3,5,0,0.43629313
INC0001018,4,5,0,0.6149227
INC0001018,5,5,0,0.61131984
INC0001020,1,2,0,0.27905044
INC0001020,2,2,0,0.3670422
INC0001053,1,7,1,0.4275116
INC0001053,2,7,1,0.4982754
INC0001053,3,7,1,0.40897137
INC0001053,4,7,1,0.39734027
INC0001053,5,7,1,0.45706096
INC0001053,6,7,1,0.99860114
INC0001053,7,7,1,0.9994286
INC0001083,1,3,0,0.35700798
INC0001083,2,3,0,0.3803466
INC0001083,3,3,0,0.45143098
INC0001092,1,3,1,0.52238244
INC0001092,2,3,1,0.9988362
INC0001092,3,3,1,0.9991738
INC0001108,1,9,1,0.43727925
INC0001108,2,9,1,0.7637847
INC0001108,3,9,1,0.7716676
INC0001108,4,9,1,0.8588122
INC0001108,5,9,1,0.91214085
INC0001108,6,9,1,0.9994993
INC0001108,7,9,1,0.9998553
INC0001108,8,9,1,0.9998621
INC0001112,1,3,1,0.8915301
INC0001112,2,3,1,0.96723235
INC0001112,3,3,1,0.99987185
INC0001117,1,1,1,0.53830194
INC0001133,1,2,0,0.42521584
INC0001133,2,2,0,0.22980553
INC0001154,1,13,1,0.46961936
INC0001154,2,13,1,0.6144348
INC0001154,3,13,1,0.6757254
INC0001154,4,13,1,0.6489909
INC0001154,5,13,1,0.8619324
INC0001154,6,13,1,0.8899
INC0001154,7,13,1,0.99959105
INC0001154,8,13,1,0.9996049
INC0001173,1,3,0,0.765445
INC0001173,2,3,0,0.59158415
INC0001173,3,3,0,0.595974
INC0001186,1,5,1,0.9149704
INC0001186,2,5,1,0.9974269
INC0001186,3,5,1,0.9989158
INC0001186,4,5,1,0.99882287
INC0001186,5,5,1,0.99878114
INC0001199,1,6,1,0.517297
INC0001199,2,6,1,0.6347386
INC0001199,3,6,1,0.7400689
INC0001199,4,6,1,0.77750725
INC0001199,5,6,1,0.9984433
INC0001199,6,6,1,0.99838805
INC0001239,1,5,1,0.8055299
INC0001239,2,5,1,0.99938715
INC0001239,3,5,1,0.9992842
INC0001239,4,5,1,0.9992842
INC0001239,5,5,1,0.9993087
INC0001261,1,4,1,0.5124966
INC0001261,2,4,1,0.6584637
INC0001261,3,4,1,0.9986833
INC0001261,4,4,1,0.99878114
INC0001270,1,18,1,0.7996986
INC0001270,2,18,1,0.8281638
INC0001270,3,18,1,0.8311768
INC0001270,4,18,1,0.77013165
INC0001270,5,18,1,0.77388436
INC0001270,6,18,1,0.7671481
INC0001270,7,18,1,0.8376555
INC0001270,8,18,1,0.70952
INC0001278,1,4,1,0.5618028
INC0001278,2,4,1,0.65246195
INC0001278,3,4,1,0.63924915
INC0001278,4,4,1,0.5344026
INC0001295,1,1,0,0.531306
INC0001313,1,3,1,0.84431154
INC0001313,2,3,1,0.9975419
INC0001313,3,3,1,0.9975419
INC0001318,1,4,0,0.6039588
INC0001318,2,4,0,0.49924845
INC0001318,3,4,0,0.5077017
INC0001318,4,4,0,0.39465037
INC0001319,1,16,1,0.5694434
INC0001319,2,16,1,0.6514639
INC0001319,3,16,1,0.9851907
INC0001319,4,16,1,0.98204815
INC0001319,5,16,1,0.98230964
INC0001319,6,16,1,0.84571564
INC0001319,7,16,1,0.85604286
INC0001319,8,16,1,0.8183211
INC0001333,1,1,0,0.7961324
INC0001336,1,6,0,0.56269634
INC0001336,2,6,0,0.5416272
INC0001336,3,6,0,0.44343665
INC0001336,4,6,0,0.3967723
INC0001336,5,6,0,0.40165457
INC0001336,6,6,0,0.39228135
INC0001359,1,2,0,0.4695626
INC0001359,2,2,0,0.2789157
INC0001360,1,2,0,0.47380203
INC0001360,2,2,0,0.4699647
INC0001368,1,2,0,0.68570906
INC0001368,2,2,0,0.6003098
INC0001406,1,4,1,0.72365963
INC0001406,2,4,1,0.999371
INC0001406,3,4,1,0.9995633
INC0001406,4,4,1,0.9988715
INC0001407,1,1,0,0.54535544
INC0001433,1,2,1,0.28883094
INC0001433,2,2,1,0.41215667
INC0001445,1,8,1,0.75149655
INC0001445,2,8,1,0.7536101
INC0001445,3,8,1,0.7345251
INC0001445,4,8,1,0.73222965
INC0001445,5,8,1,0.72827655
INC0001445,6,8,1,0.99759585
INC0001445,7,8,1,0.9973617
INC0001445,8,8,1,0.9973617
INC0001474,1,5,0,0.65946877
INC0001474,2,5,0,0.5834502
INC0001474,3,5,0,0.6281769
INC0001474,4,5,0,0.61661345
INC0001474,5,5,0,0.6106379
INC0001477,1,7,0,0.3055459
INC0001477,2,7,0,0.22870915
INC0001477,3,7,0,0.2262091
INC0001477,4,7,0,0.2631084
INC0001477,5,7,0,0.28853735
INC0001477,6,7,0,0.24994333
INC0001477,7,7,0,0.27359393
INC0001492,1,3,0,0.45582572
INC0001492,2,3,0,0.8085535
INC0001492,3,3,0,0.8095452
INC0001517,1,11,1,0.6519505
INC0001517,2,11,1,0.5849807
INC0001517,3,11,1,0.6213232
INC0001517,4,11,1,0.6560781
INC0001517,5,11,1,0.83304095
INC0001517,6,11,1,0.82979923
INC0001517,7,11,1,0.7760315
INC0001517,8,11,1,0.9954444
INC0001529,1,4,1,0.67784905
INC0001529,2,4,1,0.93205184
INC0001529,3,4,1,0.9998747
INC0001529,4,4,1,0.9997149
INC0001534,1,1,0,0.46855137
INC0001561,1,6,1,0.48019686
INC0001561,2,6,1,0.4178383
INC0001561,3,6,1,0.44250864
INC0001561,4,6,1,0.5389143
INC0001561,5,6,1,0.999071
INC0001561,6,6,1,0.9990202
INC0001594,1,2,0,0.3972423
INC0001594,2,2,0,0.38998106
INC0001596,1,2,1,0.6169306
INC0001596,2,2,1,0.99389327
INC0001599,1,2,0,0.18970314
INC0001599,2,2,0,0.24715032
INC0001616,1,1,0,0.3225209
INC0001617,1,2,0,0.255491
INC0001617,2,2,0,0.23532675
INC0001630,1,8,1,0.5550045
INC0001630,2,8,1,0.58178055
INC0001630,3,8,1,0.52608436
INC0001630,4,8,1,0.5483095
INC0001630,5,8,1,0.7225406
INC0001630,6,8,1,0.99164224
INC0001630,7,8,1,0.9986999
INC0001630,8,8,1,0.9986999
INC0001649,1,14,1,0.92000383
INC0001649,2,14,1,0.9517226
INC0001649,3,14,1,0.94177675
INC0001649,4,14,1,0.99994886
INC0001649,5,14,1,0.999793
INC0001649,6,14,1,0.9998122
INC0001649,7,14,1,0.9997553
INC0001649,8,14,1,0.99976045
INC0001651,1,2,0,0.23462243
INC0001651,2,2,0,0.6978242
INC0001655,1,1,0,0.30903244
INC0001662,1,6,1,0.62020016
INC0001662,2,6,1,0.9965636
INC0001662,3,6,1,0.99576926
INC0001662,4,6,1,0.99711704
INC0001662,5,6,1,0.9974477
INC0001662,6,6,1,0.9993019
INC0001703,1,6,1,0.5059224
INC0001703,2,6,1,0.99792373
INC0001703,3,6,1,0.9977451
INC0001703,4,6,1,0.9954483
INC0001703,5,6,1,0.99524695
INC0001703,6,6,1,0.9988096
INC0001713,1,5,1,0.7819556
INC0001713,2,5,1,0.99967146
INC0001713,3,5,1,0.9996865
INC0001713,4,5,1,0.99974304
INC0001713,5,5,1,0.9998122
INC0001714,1,1,0,0.19936338
INC0001737,1,9,1,0.5874893
INC0001737,2,9,1,0.5571679
INC0001737,3,9,1,0.5239963
INC0001737,4,9,1,0.6097067
INC0001737,5,9,1,0.73691994
INC0001737,6,9,1,0.9949244
INC0001737,7,9,1,0.9988086
INC0001737,8,9,1,0.99900514
INC0001753,1,10,1,0.5241092
INC0001753,2,10,1,0.53977567
INC0001753,3,10,1,0.8819048
INC0001753,4,10,1,0.87474036
INC0001753,5,10,1,0.95527273
INC0001753,6,10,1,0.9641133
INC0001753,7,10,1,0.94882077
INC0001753,8,10,1,0.963565
INC0001759,1,3,1,0.6270624
INC0001759,2,3,1,0.7200899
INC0001759,3,3,1,0.999271
INC0001768,1,6,1,0.5376477
INC0001768,2,6,1,0.47185564
INC0001768,3,6,1,0.6592357
INC0001768,4,6,1,0.69319654
INC0001768,5,6,1,0.60748893
INC0001768,6,6,1,0.9714111
INC0001769,1,9,1,0.5728105
INC0001769,2,9,1,0.6133643
INC0001769,3,9,1,0.6692171
INC0001769,4,9,1,0.9861529
INC0001769,5,9,1,0.9903819
INC0001769,6,9,1,0.9997559
INC0001769,7,9,1,0.99898714
INC0001769,8,9,1,0.9989548
INC0001797,1,3,1,0.9695906
INC0001797,2,3,1,0.9827414
INC0001797,3,3,1,0.97421455
INC0001803,1,15,1,0.871317
INC0001803,2,15,1,0.8783527
INC0001803,3,15,1,0.9969574
INC0001803,4,15,1,0.9922117
INC0001803,5,15,1,0.99652904
INC0001803,6,15,1,0.99530125
INC0001803,7,15,1,0.99014825
INC0001803,8,15,1,0.9785462
INC0001816,1,7,1,0.35135135
INC0001816,2,7,1,0.37916064
INC0001816,3,7,1,0.4471084
INC0001816,4,7,1,0.76615137
INC0001816,5,7,1,0.9998566
INC0001816,6,7,1,0.99926823
INC0001816,7,7,1,0.9994018
INC0001822,1,4,1,0.53671926
INC0001822,2,4,1,0.99823064
INC0001822,3,4,1,0.99823064
INC0001822,4,4,1,0.99834526
INC0001828,1,8,1,0.41819656
INC0001828,2,8,1,0.40657687
INC0001828,3,8,1,0.44601935
INC0001828,4,8,1,0.50221056
INC0001828,5,8,1,0.9986841
INC0001828,6,8,1,0.9986745
INC0001828,7,8,1,0.9980362
INC0001828,8,8,1,0.9994209
INC0001835,1,2,1,0.6942448
INC0001835,2,2,1,0.5616281
INC0001860,1,13,1,0.7593233
INC0001860,2,13,1,0.7835622
INC0001860,3,13,1,0.86124986
INC0001860,4,13,1,0.95063883
INC0001860,5,13,1,0.9629831
INC0001860,6,13,1,0.885067
INC0001860,7,13,1,0.87916166
INC0001860,8,13,1,0.9877994
INC0001871,1,3,1,0.6967293
INC0001871,2,3,1,0.49974155
INC0001871,3,3,1,0.9994555
INC0001900,1,7,0,0.62522167
INC0001900,2,7,0,0.5845597
INC0001900,3,7,0,0.28812036
INC0001900,4,7,0,0.6846267
INC0001900,5,7,0,0.66689897
INC0001900,6,7,0,0.6536292
INC0001900,7,7,0,0.6727453
INC0001914,1,2,0,0.40215376
INC0001914,2,2,0,0.45773426
INC0001918,1,2,1,0.51980305
INC0001918,2,2,1,0.9988317
INC0001921,1,5,1,0.5188745
INC0001921,2,5,1,0.39923638
INC0001921,3,5,1,0.9040928
INC0001921,4,5,1,0.92481375
INC0001921,5,5,1,0.9987305
INC0001922,1,21,1,0.52099675
INC0001922,2,21,1,0.55698276
INC0001922,3,21,1,0.41368666
INC0001922,4,21,1,0.6490264
INC0001922,5,21,1,0.9647778
INC0001922,6,21,1,0.9741926
INC0001922,7,21,1,0.9963987
INC0001922,8,21,1,0.9859589
INC0001945,1,7,1,0.39203325
INC0001945,2,7,1,0.44370273
INC0001945,3,7,1,0.4153208
INC0001945,4,7,1,0.91793966
INC0001945,5,7,1,0.9412162
INC0001945,6,7,1,0.99968076
INC0001945,7,7,1,0.99921143
INC0001949,1,2,0,0.57369864
INC0001949,2,2,0,0.22895242
INC0001957,1,2,0,0.21238479
INC0001957,2,2,0,0.15955308
INC0001967,1,4,1,0.8016623
INC0001967,2,4,1,0.7513746
INC0001967,3,4,1,0.99921143
INC0001967,4,4,1,0.99942744
INC0001999,1,5,0,0.21248788
INC0001999,2,5,0,0.14814539
INC0001999,3,5,0,0.17786776
INC0001999,4,5,0,0.217095
INC0001999,5,5,0,0.30608428
INC0002035,1,3,0,0.37196773
INC0002035,2,3,0,0.34512112
INC0002035,3,3,0,0.5119173
INC0002061,1,1,0,0.34839776
INC0002064,1,7,1,0.6314122
INC0002064,2,7,1,0.64816517
INC0002064,3,7,1,0.57662183
INC0002064,4,7,1,0.55701345
INC0002064,5,7,1,0.7557043
INC0002064,6,7,1,0.9288743
INC0002064,7,7,1,0.93219525
INC0002079,1,2,0,0.2051634
INC0002079,2,2,0,0.19699864
INC0002093,1,2,0,0.591565
INC0002093,2,2,0,0.5168243
INC0002095,1,2,0,0.14223257
INC0002095,2,2,0,0.14416048
INC0002122,1,2,1,0.6502663
INC0002122,2,2,1,0.8114062
INC0002127,1,5,1,0.4617492
INC0002127,2,5,1,0.3707174
INC0002127,3,5,1,0.35705826
INC0002127,4,5,1,0.36154738
INC0002127,5,5,1,0.34943563
INC0002141,1,4,1,0.42435873
INC0002141,2,4,1,0.37529778
INC0002141,3,4,1,0.322063
INC0002141,4,4,1,0.2404578
INC0002164,1,8,1,0.4131147
INC0002164,2,8,1,0.5709958
INC0002164,3,8,1,0.67033726
INC0002164,4,8,1,0.9886221
INC0002164,5,8,1,0.9918705
INC0002164,6,8,1,0.99068844
INC0002164,7,8,1,0.99918514
INC0002164,8,8,1,0.99936694
INC0002181,1,11,1,0.5679076
INC0002181,2,11,1,0.5296413
INC0002181,3,11,1,0.84116197
INC0002181,4,11,1,0.99927276
INC0002181,5,11,1,0.99915993
INC0002181,6,11,1,0.9996935
INC0002181,7,11,1,0.99928313
INC0002181,8,11,1,0.9992798
INC0002204,1,1,0,0.15886265
INC0002227,1,11,1,0.39564717
INC0002227,2,11,1,0.47765392
INC0002227,3,11,1,0.5469614
INC0002227,4,11,1,0.6032233
INC0002227,5,11,1,0.70235264
INC0002227,6,11,1,0.52366716
INC0002227,7,11,1,0.9933489
INC0002227,8,11,1,0.99548113
INC0002251,1,3,0,0.25223783
INC0002251,2,3,0,0.1753339
INC0002251,3,3,0,0.15354684
INC0002319,1,4,1,0.88945055
INC0002319,2,4,1,0.8197592
INC0002319,3,4,1,0.9977748
INC0002319,4,4,1,0.99758446
INC0002339,1,5,1,0.64527905
INC0002339,2,5,1,0.9462941
INC0002339,3,5,1,0.9981908
INC0002339,4,5,1,0.99930096
INC0002339,5,5,1,0.9990073
INC0002343,1,1,0,0.6347106
INC0002347,1,2,0,0.07754177
INC0002347,2,2,0,0.078021154
INC0002349,1,2,0,0.6866216
INC0002349,2,2,0,0.6326319
INC0002376,1,11,1,0.61709917
INC0002376,2,11,1,0.5356209
INC0002376,3,11,1,0.54092
INC0002376,4,11,1,0.6005974
INC0002376,5,11,1,0.95896095
INC0002376,6,11,1,0.9638919
INC0002376,7,11,1,0.99161583
INC0002376,8,11,1,0.9915344
INC0002378,1,15,1,0.7890382
INC0002378,2,15,1,0.6968775
INC0002378,3,15,1,0.58831245
